siteid,sitename,county,itemid,itemname,itemengname,itemunit,monitordate,concentration
35,二林,彰化縣,38,相對濕度,RH,%,"2024-10-07 05:00",100
35,二林,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-10-07 05:00",0.7
35,二林,彰化縣,144,小時風向值,WD_HR,degrees,"2024-10-07 05:00",153
85,大城,彰化縣,1,二氧化硫,SO2,ppb,"2024-10-07 05:00",0.9
85,大城,彰化縣,2,一氧化碳,CO,ppm,"2024-10-07 05:00",0.16
85,大城,彰化縣,3,臭氧,O3,ppb,"2024-10-07 05:00",6.2
85,大城,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-10-07 05:00",24
85,大城,彰化縣,5,氮氧化物,NOx,ppb,"2024-10-07 05:00",7.6
85,大城,彰化縣,6,一氧化氮,NO,ppb,"2024-10-07 05:00",0
85,大城,彰化縣,7,二氧化氮,NO2,ppb,"2024-10-07 05:00",7.6
85,大城,彰化縣,8,總碳氫化物,THC,ppm,"2024-10-07 05:00",3
85,大城,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-10-07 05:00",0.05
85,大城,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-10-07 05:00",0.3
85,大城,彰化縣,11,風向,WIND_DIREC,degrees,"2024-10-07 05:00",207
85,大城,彰化縣,14,溫度,AMB_TEMP,℃,"2024-10-07 05:00",27.1
85,大城,彰化縣,23,雨量,RAINFALL,mm,"2024-10-07 05:00",0
85,大城,彰化縣,31,甲烷,CH4,ppm,"2024-10-07 05:00",2.95
85,大城,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-10-07 05:00",15
85,大城,彰化縣,38,相對濕度,RH,%,"2024-10-07 05:00",98
85,大城,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-10-07 05:00",0.6
85,大城,彰化縣,144,小時風向值,WD_HR,degrees,"2024-10-07 05:00",197
85,大城,彰化縣,3,臭氧,O3,ppb,"2024-10-07 06:00",6.9
85,大城,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-10-07 06:00",25
85,大城,彰化縣,5,氮氧化物,NOx,ppb,"2024-10-07 06:00",8.1
85,大城,彰化縣,6,一氧化氮,NO,ppb,"2024-10-07 06:00",1.1
85,大城,彰化縣,7,二氧化氮,NO2,ppb,"2024-10-07 06:00",7
85,大城,彰化縣,8,總碳氫化物,THC,ppm,"2024-10-07 06:00",2.91
85,大城,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-10-07 06:00",0.06
85,大城,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-10-07 06:00",0.8
85,大城,彰化縣,11,風向,WIND_DIREC,degrees,"2024-10-07 06:00",113
85,大城,彰化縣,14,溫度,AMB_TEMP,℃,"2024-10-07 06:00",27.1
85,大城,彰化縣,23,雨量,RAINFALL,mm,"2024-10-07 06:00",0
85,大城,彰化縣,31,甲烷,CH4,ppm,"2024-10-07 06:00",2.85
85,大城,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-10-07 06:00",11
85,大城,彰化縣,38,相對濕度,RH,%,"2024-10-07 06:00",98
85,大城,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-10-07 06:00",0.1
85,大城,彰化縣,144,小時風向值,WD_HR,degrees,"2024-10-07 06:00",154
85,大城,彰化縣,2,一氧化碳,CO,ppm,"2024-10-07 06:00",0.16
33,彰化,彰化縣,1,二氧化硫,SO2,ppb,"2024-10-07 06:00",2.2
33,彰化,彰化縣,2,一氧化碳,CO,ppm,"2024-10-07 06:00",0.22
33,彰化,彰化縣,3,臭氧,O3,ppb,"2024-10-07 06:00",21.9
33,彰化,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-10-07 06:00",38
33,彰化,彰化縣,5,氮氧化物,NOx,ppb,"2024-10-07 06:00",8
33,彰化,彰化縣,6,一氧化氮,NO,ppb,"2024-10-07 06:00",0.3
33,彰化,彰化縣,7,二氧化氮,NO2,ppb,"2024-10-07 06:00",7.7
33,彰化,彰化縣,8,總碳氫化物,THC,ppm,"2024-10-07 06:00",2.17
33,彰化,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-10-07 06:00",0.02
33,彰化,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-10-07 06:00",0.8
33,彰化,彰化縣,11,風向,WIND_DIREC,degrees,"2024-10-07 06:00",193
33,彰化,彰化縣,14,溫度,AMB_TEMP,℃,"2024-10-07 06:00",27.4
33,彰化,彰化縣,23,雨量,RAINFALL,mm,"2024-10-07 06:00",0
33,彰化,彰化縣,31,甲烷,CH4,ppm,"2024-10-07 06:00",2.15
33,彰化,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-10-07 06:00",12
33,彰化,彰化縣,38,相對濕度,RH,%,"2024-10-07 06:00",91
33,彰化,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-10-07 06:00",0.8
33,彰化,彰化縣,144,小時風向值,WD_HR,degrees,"2024-10-07 06:00",183
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2024-10-07 06:00",1.1
34,線西,彰化縣,144,小時風向值,WD_HR,degrees,"2024-10-07 06:00",158
34,線西,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-10-07 06:00",2
34,線西,彰化縣,38,相對濕度,RH,%,"2024-10-07 06:00",96
34,線西,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-10-07 06:00",x
34,線西,彰化縣,31,甲烷,CH4,ppm,"2024-10-07 06:00",2.16
34,線西,彰化縣,23,雨量,RAINFALL,mm,"2024-10-07 06:00",0
34,線西,彰化縣,14,溫度,AMB_TEMP,℃,"2024-10-07 06:00",27
34,線西,彰化縣,11,風向,WIND_DIREC,degrees,"2024-10-07 06:00",156
34,線西,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-10-07 06:00",2.5
34,線西,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-10-07 06:00",0.05
34,線西,彰化縣,8,總碳氫化物,THC,ppm,"2024-10-07 06:00",2.21
34,線西,彰化縣,7,二氧化氮,NO2,ppb,"2024-10-07 06:00",7.4
34,線西,彰化縣,6,一氧化氮,NO,ppb,"2024-10-07 06:00",0.6
34,線西,彰化縣,5,氮氧化物,NOx,ppb,"2024-10-07 06:00",8
34,線西,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-10-07 06:00",38
34,線西,彰化縣,3,臭氧,O3,ppb,"2024-10-07 06:00",14.7
34,線西,彰化縣,2,一氧化碳,CO,ppm,"2024-10-07 06:00",0.21
85,大城,彰化縣,1,二氧化硫,SO2,ppb,"2024-10-07 06:00",1
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2024-10-07 06:00",0.25
35,二林,彰化縣,3,臭氧,O3,ppb,"2024-10-07 06:00",5.1
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-10-07 06:00",39
35,二林,彰化縣,5,氮氧化物,NOx,ppb,"2024-10-07 06:00",11.3
35,二林,彰化縣,6,一氧化氮,NO,ppb,"2024-10-07 06:00",2.4
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2024-10-07 06:00",8.8
35,二林,彰化縣,8,總碳氫化物,THC,ppm,"2024-10-07 06:00",2.47
35,二林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-10-07 06:00",0.06
35,二林,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-10-07 06:00",1.2
34,線西,彰化縣,1,二氧化硫,SO2,ppb,"2024-10-07 06:00",0.9
35,二林,彰化縣,11,風向,WIND_DIREC,degrees,"2024-10-07 06:00",139
35,二林,彰化縣,14,溫度,AMB_TEMP,℃,"2024-10-07 06:00",26.5
35,二林,彰化縣,23,雨量,RAINFALL,mm,"2024-10-07 06:00",0
35,二林,彰化縣,31,甲烷,CH4,ppm,"2024-10-07 06:00",2.41
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-10-07 06:00",14
35,二林,彰化縣,38,相對濕度,RH,%,"2024-10-07 06:00",100
35,二林,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-10-07 06:00",1.2
35,二林,彰化縣,144,小時風向值,WD_HR,degrees,"2024-10-07 06:00",127
85,大城,彰化縣,144,小時風向值,WD_HR,degrees,"2024-10-07 07:00",184
33,彰化,彰化縣,1,二氧化硫,SO2,ppb,"2024-10-07 07:00",2.9
33,彰化,彰化縣,2,一氧化碳,CO,ppm,"2024-10-07 07:00",0.32
33,彰化,彰化縣,3,臭氧,O3,ppb,"2024-10-07 07:00",26.2
33,彰化,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-10-07 07:00",38
33,彰化,彰化縣,5,氮氧化物,NOx,ppb,"2024-10-07 07:00",10
33,彰化,彰化縣,6,一氧化氮,NO,ppb,"2024-10-07 07:00",1.2
33,彰化,彰化縣,7,二氧化氮,NO2,ppb,"2024-10-07 07:00",8.8
33,彰化,彰化縣,8,總碳氫化物,THC,ppm,"2024-10-07 07:00",2.15
33,彰化,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-10-07 07:00",0.04
33,彰化,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-10-07 07:00",2
33,彰化,彰化縣,11,風向,WIND_DIREC,degrees,"2024-10-07 07:00",149
33,彰化,彰化縣,14,溫度,AMB_TEMP,℃,"2024-10-07 07:00",27.9
33,彰化,彰化縣,23,雨量,RAINFALL,mm,"2024-10-07 07:00",0
33,彰化,彰化縣,31,甲烷,CH4,ppm,"2024-10-07 07:00",2.11
33,彰化,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-10-07 07:00",15
33,彰化,彰化縣,38,相對濕度,RH,%,"2024-10-07 07:00",89
33,彰化,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-10-07 07:00",1.3
33,彰化,彰化縣,144,小時風向值,WD_HR,degrees,"2024-10-07 07:00",160
34,線西,彰化縣,1,二氧化硫,SO2,ppb,"2024-10-07 07:00",1.2
34,線西,彰化縣,2,一氧化碳,CO,ppm,"2024-10-07 07:00",0.23
34,線西,彰化縣,3,臭氧,O3,ppb,"2024-10-07 07:00",24
34,線西,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-10-07 07:00",42
34,線西,彰化縣,5,氮氧化物,NOx,ppb,"2024-10-07 07:00",8.6
34,線西,彰化縣,6,一氧化氮,NO,ppb,"2024-10-07 07:00",0.9
34,線西,彰化縣,7,二氧化氮,NO2,ppb,"2024-10-07 07:00",7.7
34,線西,彰化縣,8,總碳氫化物,THC,ppm,"2024-10-07 07:00",2.13
34,線西,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-10-07 07:00",0.05
34,線西,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-10-07 07:00",1.8
34,線西,彰化縣,11,風向,WIND_DIREC,degrees,"2024-10-07 07:00",153
34,線西,彰化縣,14,溫度,AMB_TEMP,℃,"2024-10-07 07:00",27.6
34,線西,彰化縣,23,雨量,RAINFALL,mm,"2024-10-07 07:00",0
34,線西,彰化縣,31,甲烷,CH4,ppm,"2024-10-07 07:00",2.08
34,線西,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-10-07 07:00",x
34,線西,彰化縣,38,相對濕度,RH,%,"2024-10-07 07:00",94
34,線西,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-10-07 07:00",2.1
34,線西,彰化縣,144,小時風向值,WD_HR,degrees,"2024-10-07 07:00",162
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2024-10-07 07:00",1.4
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2024-10-07 07:00",0.23
35,二林,彰化縣,3,臭氧,O3,ppb,"2024-10-07 07:00",13.7
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-10-07 07:00",43
35,二林,彰化縣,5,氮氧化物,NOx,ppb,"2024-10-07 07:00",10.9
35,二林,彰化縣,6,一氧化氮,NO,ppb,"2024-10-07 07:00",3.1
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2024-10-07 07:00",7.8
35,二林,彰化縣,8,總碳氫化物,THC,ppm,"2024-10-07 07:00",2.2
35,二林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-10-07 07:00",0.04
35,二林,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-10-07 07:00",2.2
35,二林,彰化縣,11,風向,WIND_DIREC,degrees,"2024-10-07 07:00",149
35,二林,彰化縣,14,溫度,AMB_TEMP,℃,"2024-10-07 07:00",27.7
35,二林,彰化縣,23,雨量,RAINFALL,mm,"2024-10-07 07:00",0
35,二林,彰化縣,31,甲烷,CH4,ppm,"2024-10-07 07:00",2.16
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-10-07 07:00",21
35,二林,彰化縣,38,相對濕度,RH,%,"2024-10-07 07:00",99
35,二林,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-10-07 07:00",1.7
35,二林,彰化縣,144,小時風向值,WD_HR,degrees,"2024-10-07 07:00",145
85,大城,彰化縣,1,二氧化硫,SO2,ppb,"2024-10-07 07:00",1
85,大城,彰化縣,2,一氧化碳,CO,ppm,"2024-10-07 07:00",0.17
85,大城,彰化縣,3,臭氧,O3,ppb,"2024-10-07 07:00",10.5
85,大城,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-10-07 07:00",30
85,大城,彰化縣,5,氮氧化物,NOx,ppb,"2024-10-07 07:00",10.1
85,大城,彰化縣,6,一氧化氮,NO,ppb,"2024-10-07 07:00",3
85,大城,彰化縣,7,二氧化氮,NO2,ppb,"2024-10-07 07:00",7.1
85,大城,彰化縣,8,總碳氫化物,THC,ppm,"2024-10-07 07:00",2.69
85,大城,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-10-07 07:00",0.05
85,大城,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-10-07 07:00",1
85,大城,彰化縣,11,風向,WIND_DIREC,degrees,"2024-10-07 07:00",192
85,大城,彰化縣,14,溫度,AMB_TEMP,℃,"2024-10-07 07:00",28.2
85,大城,彰化縣,23,雨量,RAINFALL,mm,"2024-10-07 07:00",0
85,大城,彰化縣,31,甲烷,CH4,ppm,"2024-10-07 07:00",2.64
85,大城,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-10-07 07:00",16
85,大城,彰化縣,38,相對濕度,RH,%,"2024-10-07 07:00",96
85,大城,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-10-07 07:00",0.3
33,彰化,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-10-07 08:00",1.6
33,彰化,彰化縣,1,二氧化硫,SO2,ppb,"2024-10-07 08:00",2.3
33,彰化,彰化縣,2,一氧化碳,CO,ppm,"2024-10-07 08:00",0.23
33,彰化,彰化縣,3,臭氧,O3,ppb,"2024-10-07 08:00",31.1
33,彰化,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-10-07 08:00",32
33,彰化,彰化縣,5,氮氧化物,NOx,ppb,"2024-10-07 08:00",7.6
33,彰化,彰化縣,6,一氧化氮,NO,ppb,"2024-10-07 08:00",0.6
33,彰化,彰化縣,7,二氧化氮,NO2,ppb,"2024-10-07 08:00",7
33,彰化,彰化縣,8,總碳氫化物,THC,ppm,"2024-10-07 08:00",2.06
33,彰化,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-10-07 08:00",0.02
33,彰化,彰化縣,11,風向,WIND_DIREC,degrees,"2024-10-07 08:00",181
33,彰化,彰化縣,14,溫度,AMB_TEMP,℃,"2024-10-07 08:00",28.9
33,彰化,彰化縣,23,雨量,RAINFALL,mm,"2024-10-07 08:00",0
33,彰化,彰化縣,31,甲烷,CH4,ppm,"2024-10-07 08:00",2.04
33,彰化,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-10-07 08:00",19
33,彰化,彰化縣,38,相對濕度,RH,%,"2024-10-07 08:00",85
33,彰化,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-10-07 08:00",1.4
33,彰化,彰化縣,144,小時風向值,WD_HR,degrees,"2024-10-07 08:00",198
34,線西,彰化縣,1,二氧化硫,SO2,ppb,"2024-10-07 08:00",1.4
34,線西,彰化縣,2,一氧化碳,CO,ppm,"2024-10-07 08:00",0.34
34,線西,彰化縣,3,臭氧,O3,ppb,"2024-10-07 08:00",27.9
34,線西,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-10-07 08:00",48
34,線西,彰化縣,5,氮氧化物,NOx,ppb,"2024-10-07 08:00",11.5
34,線西,彰化縣,6,一氧化氮,NO,ppb,"2024-10-07 08:00",2
34,線西,彰化縣,7,二氧化氮,NO2,ppb,"2024-10-07 08:00",9.5
34,線西,彰化縣,8,總碳氫化物,THC,ppm,"2024-10-07 08:00",2.1
34,線西,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-10-07 08:00",0.08
34,線西,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-10-07 08:00",2.1
34,線西,彰化縣,11,風向,WIND_DIREC,degrees,"2024-10-07 08:00",160
34,線西,彰化縣,14,溫度,AMB_TEMP,℃,"2024-10-07 08:00",28.7
34,線西,彰化縣,23,雨量,RAINFALL,mm,"2024-10-07 08:00",0
34,線西,彰化縣,31,甲烷,CH4,ppm,"2024-10-07 08:00",2.02
34,線西,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-10-07 08:00",x
34,線西,彰化縣,38,相對濕度,RH,%,"2024-10-07 08:00",89
34,線西,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-10-07 08:00",2.2
34,線西,彰化縣,144,小時風向值,WD_HR,degrees,"2024-10-07 08:00",163
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2024-10-07 08:00",1.6
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2024-10-07 08:00",0.2
35,二林,彰化縣,3,臭氧,O3,ppb,"2024-10-07 08:00",24.5
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-10-07 08:00",50
35,二林,彰化縣,5,氮氧化物,NOx,ppb,"2024-10-07 08:00",8.2
35,二林,彰化縣,6,一氧化氮,NO,ppb,"2024-10-07 08:00",2.4
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2024-10-07 08:00",5.8
35,二林,彰化縣,8,總碳氫化物,THC,ppm,"2024-10-07 08:00",2.02
35,二林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-10-07 08:00",0.02
35,二林,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-10-07 08:00",1.8
35,二林,彰化縣,11,風向,WIND_DIREC,degrees,"2024-10-07 08:00",173
35,二林,彰化縣,14,溫度,AMB_TEMP,℃,"2024-10-07 08:00",29.7
35,二林,彰化縣,23,雨量,RAINFALL,mm,"2024-10-07 08:00",0
35,二林,彰化縣,31,甲烷,CH4,ppm,"2024-10-07 08:00",2
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-10-07 08:00",15
35,二林,彰化縣,38,相對濕度,RH,%,"2024-10-07 08:00",92
35,二林,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-10-07 08:00",1.5
35,二林,彰化縣,144,小時風向值,WD_HR,degrees,"2024-10-07 08:00",154
85,大城,彰化縣,1,二氧化硫,SO2,ppb,"2024-10-07 08:00",1.4
85,大城,彰化縣,2,一氧化碳,CO,ppm,"2024-10-07 08:00",0.14
85,大城,彰化縣,3,臭氧,O3,ppb,"2024-10-07 08:00",19.4
85,大城,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-10-07 08:00",33
85,大城,彰化縣,5,氮氧化物,NOx,ppb,"2024-10-07 08:00",9
85,大城,彰化縣,6,一氧化氮,NO,ppb,"2024-10-07 08:00",2.7
85,大城,彰化縣,7,二氧化氮,NO2,ppb,"2024-10-07 08:00",6.2
85,大城,彰化縣,8,總碳氫化物,THC,ppm,"2024-10-07 08:00",2.33
85,大城,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-10-07 08:00",0.04
85,大城,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-10-07 08:00",1.5
85,大城,彰化縣,11,風向,WIND_DIREC,degrees,"2024-10-07 08:00",202
85,大城,彰化縣,14,溫度,AMB_TEMP,℃,"2024-10-07 08:00",30
85,大城,彰化縣,23,雨量,RAINFALL,mm,"2024-10-07 08:00",0
85,大城,彰化縣,31,甲烷,CH4,ppm,"2024-10-07 08:00",2.29
85,大城,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-10-07 08:00",12
85,大城,彰化縣,38,相對濕度,RH,%,"2024-10-07 08:00",86
85,大城,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-10-07 08:00",1
85,大城,彰化縣,144,小時風向值,WD_HR,degrees,"2024-10-07 08:00",199
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2024-10-07 09:00",0.21
35,二林,彰化縣,3,臭氧,O3,ppb,"2024-10-07 09:00",39.4
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-10-07 09:00",38
35,二林,彰化縣,5,氮氧化物,NOx,ppb,"2024-10-07 09:00",6.8
35,二林,彰化縣,6,一氧化氮,NO,ppb,"2024-10-07 09:00",1.9
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2024-10-07 09:00",4.9
35,二林,彰化縣,8,總碳氫化物,THC,ppm,"2024-10-07 09:00",1.97
35,二林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-10-07 09:00",0.01
35,二林,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-10-07 09:00",1.4
35,二林,彰化縣,11,風向,WIND_DIREC,degrees,"2024-10-07 09:00",188
35,二林,彰化縣,14,溫度,AMB_TEMP,℃,"2024-10-07 09:00",31.4
35,二林,彰化縣,23,雨量,RAINFALL,mm,"2024-10-07 09:00",0
35,二林,彰化縣,31,甲烷,CH4,ppm,"2024-10-07 09:00",1.96
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-10-07 09:00",15
35,二林,彰化縣,38,相對濕度,RH,%,"2024-10-07 09:00",81
35,二林,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-10-07 09:00",1.2
35,二林,彰化縣,144,小時風向值,WD_HR,degrees,"2024-10-07 09:00",171
85,大城,彰化縣,1,二氧化硫,SO2,ppb,"2024-10-07 09:00",2
85,大城,彰化縣,2,一氧化碳,CO,ppm,"2024-10-07 09:00",0.11
85,大城,彰化縣,3,臭氧,O3,ppb,"2024-10-07 09:00",31.5
85,大城,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-10-07 09:00",29
85,大城,彰化縣,5,氮氧化物,NOx,ppb,"2024-10-07 09:00",5.4
85,大城,彰化縣,6,一氧化氮,NO,ppb,"2024-10-07 09:00",0.4
85,大城,彰化縣,7,二氧化氮,NO2,ppb,"2024-10-07 09:00",5
85,大城,彰化縣,8,總碳氫化物,THC,ppm,"2024-10-07 09:00",2.09
85,大城,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-10-07 09:00",0.02
85,大城,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-10-07 09:00",1.9
85,大城,彰化縣,11,風向,WIND_DIREC,degrees,"2024-10-07 09:00",299
85,大城,彰化縣,14,溫度,AMB_TEMP,℃,"2024-10-07 09:00",31.1
85,大城,彰化縣,23,雨量,RAINFALL,mm,"2024-10-07 09:00",0
85,大城,彰化縣,31,甲烷,CH4,ppm,"2024-10-07 09:00",2.06
85,大城,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-10-07 09:00",12
85,大城,彰化縣,38,相對濕度,RH,%,"2024-10-07 09:00",78
85,大城,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-10-07 09:00",0.8
85,大城,彰化縣,144,小時風向值,WD_HR,degrees,"2024-10-07 09:00",255
34,線西,彰化縣,2,一氧化碳,CO,ppm,"2024-10-07 09:00",0.31
34,線西,彰化縣,3,臭氧,O3,ppb,"2024-10-07 09:00",36.1
34,線西,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-10-07 09:00",49
34,線西,彰化縣,5,氮氧化物,NOx,ppb,"2024-10-07 09:00",10.6
34,線西,彰化縣,6,一氧化氮,NO,ppb,"2024-10-07 09:00",1.5
34,線西,彰化縣,7,二氧化氮,NO2,ppb,"2024-10-07 09:00",9.1
34,線西,彰化縣,8,總碳氫化物,THC,ppm,"2024-10-07 09:00",2.04
34,線西,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-10-07 09:00",0.07
34,線西,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-10-07 09:00",2
34,線西,彰化縣,11,風向,WIND_DIREC,degrees,"2024-10-07 09:00",178
34,線西,彰化縣,14,溫度,AMB_TEMP,℃,"2024-10-07 09:00",29.6
34,線西,彰化縣,23,雨量,RAINFALL,mm,"2024-10-07 09:00",0
34,線西,彰化縣,31,甲烷,CH4,ppm,"2024-10-07 09:00",1.97
34,線西,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-10-07 09:00",x
34,線西,彰化縣,38,相對濕度,RH,%,"2024-10-07 09:00",84
34,線西,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-10-07 09:00",2
34,線西,彰化縣,144,小時風向值,WD_HR,degrees,"2024-10-07 09:00",162
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2024-10-07 09:00",2
34,線西,彰化縣,1,二氧化硫,SO2,ppb,"2024-10-07 09:00",1.9
33,彰化,彰化縣,144,小時風向值,WD_HR,degrees,"2024-10-07 09:00",183
33,彰化,彰化縣,143,小時風速值,WS_HR,m/sec,"2024-10-07 09:00",1.3
33,彰化,彰化縣,38,相對濕度,RH,%,"2024-10-07 09:00",80
33,彰化,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2024-10-07 09:00",15
33,彰化,彰化縣,31,甲烷,CH4,ppm,"2024-10-07 09:00",2.02
33,彰化,彰化縣,23,雨量,RAINFALL,mm,"2024-10-07 09:00",0
33,彰化,彰化縣,14,溫度,AMB_TEMP,℃,"2024-10-07 09:00",29.5
33,彰化,彰化縣,11,風向,WIND_DIREC,degrees,"2024-10-07 09:00",211
33,彰化,彰化縣,10,風速,WIND_SPEED,m/sec,"2024-10-07 09:00",1.4
33,彰化,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2024-10-07 09:00",0.05
33,彰化,彰化縣,8,總碳氫化物,THC,ppm,"2024-10-07 09:00",2.08
33,彰化,彰化縣,7,二氧化氮,NO2,ppb,"2024-10-07 09:00",6.7
33,彰化,彰化縣,6,一氧化氮,NO,ppb,"2024-10-07 09:00",1
33,彰化,彰化縣,5,氮氧化物,NOx,ppb,"2024-10-07 09:00",7.7
33,彰化,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-10-07 09:00",36
33,彰化,彰化縣,3,臭氧,O3,ppb,"2024-10-07 09:00",36.4
33,彰化,彰化縣,2,一氧化碳,CO,ppm,"2024-10-07 09:00",0.26
33,彰化,彰化縣,1,二氧化硫,SO2,ppb,"2024-10-07 09:00",2.1
85,大城,彰化縣,144,小時風向值,WD_HR,degrees,"2024-10-07 10:00",286
33,彰化,彰化縣,1,二氧化硫,SO2,ppb,"2024-10-07 10:00",1.9
33,彰化,彰化縣,2,一氧化碳,CO,ppm,"2024-10-07 10:00",0.23
33,彰化,彰化縣,3,臭氧,O3,ppb,"2024-10-07 10:00",52.5
33,彰化,彰化縣,4,懸浮微粒,PM10,μg/m3,"2024-10-07 10:00",30
33,彰化,彰化縣,5,氮氧化物,NOx,ppb,"2024-10-07 10:00",6.4
33,彰化,彰化縣,6,一氧化氮,NO,ppb,"2024-10-07 10:00",0.7
33,彰化,彰化縣,7,二氧化氮,NO2,ppb,"2024-10-07 10:00",5.7
