Date,kpt,Temperature,Humidity,Rain,day_off,Hour,label
2024-07-12,2418,28.5,86.0,0.0,1,0,6
2024-07-12,2458,28.3,85.0,0.0,1,1,6
2024-07-12,2441,27.9,86.0,0.0,1,2,6
2024-07-12,2381,28.0,85.0,0.0,1,3,6
2024-07-12,2413,27.9,86.0,0.0,1,4,6
2024-07-12,1731,27.9,87.0,0.0,1,5,6
2024-07-12,1199,28.2,86.0,0.0,1,6,6
2024-07-12,894,29.4,77.0,0.0,1,7,6
2024-07-12,751,30.7,70.0,0.0,1,8,6
2024-07-12,409,31.6,67.0,0.0,1,9,6
2024-07-12,-347,32.2,64.0,0.0,1,10,6
2024-07-12,35,32.7,64.0,0.0,1,11,6
2024-07-12,-84,33.7,64.0,0.0,1,12,6
2024-07-12,-226,33.7,65.0,0.0,1,13,6
2024-07-12,495,34.1,60.0,0.0,1,14,6
2024-07-12,1199,33.3,66.0,0.0,1,15,6
2024-07-12,1413,32.8,65.0,0.0,1,16,6
2024-07-12,1922,32.4,64.0,0.0,1,17,6
2024-07-12,1856,31.4,70.0,0.0,1,18,6
2024-07-12,1893,31.1,72.0,0.0,1,19,6
2024-07-12,1841,30.8,75.0,0.0,1,20,6
2024-07-12,1796,30.7,76.0,0.0,1,21,6
2024-07-12,1815,30.5,75.0,0.0,1,22,6
2024-07-12,1803,30.1,78.0,0.0,1,23,6
2024-07-13,2504,30.0,79.0,0.0,1,0,6
2024-07-13,2473,29.7,81.0,0.0,1,1,6
2024-07-13,2524,29.3,86.0,0.0,1,2,6
2024-07-13,2386,29.2,86.0,0.0,1,3,6
2024-07-13,2340,29.0,86.0,0.0,1,4,6
2024-07-13,1707,28.9,86.0,0.0,1,5,6
2024-07-13,1194,29.0,86.0,0.0,1,6,6
2024-07-13,850,30.1,78.0,0.0,1,7,6
2024-07-13,552,31.2,72.0,0.0,1,8,6
2024-07-13,252,32.3,66.0,0.0,1,9,6
2024-07-13,-459,32.6,67.0,0.0,1,10,6
2024-07-13,451,32.8,69.0,0.0,1,11,6
2024-07-13,775,32.9,69.0,0.0,1,12,6
2024-07-13,325,33.1,67.0,0.0,1,13,6
2024-07-13,-464,33.2,65.0,0.0,1,14,6
2024-07-13,-2,33.2,63.0,0.0,1,15,6
2024-07-13,703,32.8,62.0,0.0,1,16,6
2024-07-13,1281,31.4,64.0,0.0,1,17,6
2024-07-13,1635,30.5,64.0,0.0,1,18,6
2024-07-13,1796,29.6,64.0,0.0,1,19,6
2024-07-13,1705,29.9,66.0,0.0,1,20,6
2024-07-13,1681,29.5,68.0,0.0,1,21,6
2024-07-13,1674,29.2,70.0,0.0,1,22,6
2024-07-13,1621,29.3,69.0,0.0,1,23,6
2024-07-14,2474,29.0,70.0,0.0,1,0,6
2024-07-14,2379,28.8,70.0,0.0,1,1,6
2024-07-14,2185,28.6,66.0,0.0,1,2,6
2024-07-14,1496,28.5,63.0,0.0,1,3,6
2024-07-14,1507,27.7,68.0,0.0,1,4,6
2024-07-14,1314,27.7,68.0,0.0,1,5,6
2024-07-14,1182,28.3,63.0,0.0,1,6,6
2024-07-14,793,29.9,58.0,0.0,1,7,6
2024-07-14,469,31.6,55.0,0.0,1,8,6
2024-07-14,224,32.7,55.0,0.0,1,9,6
2024-07-14,233,33.4,54.0,0.0,1,10,6
2024-07-14,-134,34.1,54.0,0.0,1,11,6
2024-07-14,85,34.0,56.0,0.0,1,12,6
2024-07-14,-23,33.7,56.0,0.0,1,13,6
2024-07-14,393,34.4,54.0,0.0,1,14,6
2024-07-14,793,34.2,55.0,0.0,1,15,6
2024-07-14,1186,33.9,56.0,0.0,1,16,6
2024-07-14,1449,33.0,61.0,0.0,1,17,6
2024-07-14,1838,32.4,65.0,0.0,1,18,6
2024-07-14,1825,31.9,67.0,0.0,1,19,6
2024-07-14,1812,31.5,70.0,0.0,1,20,6
2024-07-14,1917,31.1,72.0,0.0,1,21,6
2024-07-14,1836,30.8,73.0,0.0,1,22,6
2024-07-14,1714,30.8,74.0,0.0,1,23,6
2024-07-15,1751,30.6,73.0,0.0,0,0,6
2024-07-15,1796,30.5,72.0,0.0,0,1,6
2024-07-15,1876,29.6,78.0,0.0,0,2,6
2024-07-15,2256,29.4,78.0,0.0,0,3,6
2024-07-15,2071,29.0,78.0,0.0,0,4,6
2024-07-15,1933,29.1,78.0,0.0,0,5,6
2024-07-15,1359,29.2,78.0,0.0,0,6,6
2024-07-15,1102,29.8,75.0,0.0,0,7,6
2024-07-15,995,30.9,70.0,0.0,0,8,6
2024-07-15,1434,32.4,66.0,0.0,0,9,6
2024-07-15,691,32.5,68.0,0.0,0,10,6
2024-07-15,413,33.3,62.0,0.0,0,11,6
2024-07-15,858,33.7,60.0,0.0,0,12,6
2024-07-15,841,33.8,60.0,0.0,0,13,6
2024-07-15,1015,33.8,57.0,0.0,0,14,6
2024-07-15,1686,33.9,57.0,0.0,0,15,6
2024-07-15,2105,34.3,54.0,0.0,0,16,6
2024-07-15,2113,33.6,61.0,0.0,0,17,6
2024-07-15,2151,32.2,72.0,0.0,0,18,6
2024-07-15,2258,31.0,77.0,0.0,0,19,6
2024-07-15,2154,30.5,79.0,0.0,0,20,6
2024-07-15,1948,29.8,69.0,0.0,0,21,6
2024-07-15,1866,29.5,69.0,0.0,0,22,6
2024-07-15,1762,29.7,69.0,0.0,0,23,6
2024-07-16,2344,29.5,71.0,0.0,0,0,6
2024-07-16,2330,29.0,73.0,0.0,0,1,6
2024-07-16,2161,28.8,73.0,0.0,0,2,6
2024-07-16,2222,28.7,76.0,0.0,0,3,6
2024-07-16,2071,28.5,77.0,0.0,0,4,6
2024-07-16,1954,28.3,77.0,0.0,0,5,6
2024-07-16,1306,28.4,77.0,0.0,0,6,6
2024-07-16,908,30.0,72.0,0.0,0,7,6
2024-07-16,891,31.7,67.0,0.0,0,8,6
2024-07-16,1166,32.5,63.0,0.0,0,9,6
2024-07-16,806,33.7,61.0,0.0,0,10,6
2024-07-16,954,33.2,64.0,0.0,0,11,6
2024-07-16,683,33.6,62.0,0.0,0,12,6
2024-07-16,836,33.6,62.0,0.0,0,13,6
2024-07-16,1306,33.9,63.0,0.0,0,14,6
2024-07-16,1880,33.8,61.0,0.0,0,15,6
2024-07-16,2054,33.6,59.0,0.0,0,16,6
2024-07-16,2261,33.1,62.0,0.0,0,17,6
2024-07-16,2234,32.9,61.0,0.0,0,18,6
2024-07-16,2253,30.3,70.0,0.0,0,19,6
2024-07-16,2148,30.6,65.0,0.0,0,20,6
2024-07-16,2045,29.5,73.0,0.0,0,21,6
2024-07-16,1884,29.5,73.0,0.0,0,22,6
2024-07-16,1782,29.3,72.0,0.0,0,23,6
2024-07-17,2380,29.2,72.0,0.0,0,0,6
2024-07-17,2344,29.0,72.0,0.0,0,1,6
2024-07-17,2336,28.4,73.0,0.0,0,2,6
2024-07-17,2092,28.5,74.0,0.0,0,3,6
2024-07-17,2131,28.2,74.0,0.0,0,4,6
2024-07-17,1957,28.1,73.0,0.0,0,5,6
2024-07-17,1316,28.3,71.0,0.0,0,6,6
2024-07-17,967,29.5,67.0,0.0,0,7,6
2024-07-17,940,31.4,64.0,0.0,0,8,6
2024-07-17,1127,32.6,63.0,0.0,0,9,6
2024-07-17,750,33.4,59.0,0.0,0,10,6
2024-07-17,847,33.6,61.0,0.0,0,11,6
2024-07-17,958,33.7,64.0,0.0,0,12,6
2024-07-17,963,33.5,65.0,0.0,0,13,6
2024-07-17,1328,33.5,67.0,0.0,0,14,6
2024-07-17,2102,33.0,68.0,0.0,0,15,6
2024-07-17,2633,32.9,68.0,0.0,0,16,6
2024-07-17,2310,31.9,73.0,0.0,0,17,6
2024-07-17,2346,31.4,75.0,0.0,0,18,6
2024-07-17,2178,27.5,87.0,0.0,0,19,6
2024-07-17,2015,27.1,88.0,1.0,0,20,6
2024-07-17,1909,26.1,88.0,1.0,0,21,6
2024-07-17,1807,27.7,80.0,0.0,0,22,6
2024-07-17,1698,28.3,81.0,0.0,0,23,6
2024-07-18,2420,26.9,89.0,0.0,0,0,6
2024-07-18,2278,27.5,84.0,0.0,0,1,6
2024-07-18,2289,27.8,78.0,0.0,0,2,6
2024-07-18,2192,27.6,79.0,0.0,0,3,6
2024-07-18,2217,27.3,77.0,0.0,0,4,6
2024-07-18,1976,27.6,75.0,0.0,0,5,6
2024-07-18,1326,27.7,73.0,0.0,0,6,6
2024-07-18,923,28.9,70.0,0.0,0,7,6
2024-07-18,1109,30.8,65.0,0.0,0,8,6
2024-07-18,1074,32.3,63.0,0.0,0,9,6
2024-07-18,491,33.2,61.0,0.0,0,10,6
2024-07-18,789,33.4,62.0,0.0,0,11,6
2024-07-18,672,33.5,63.0,0.0,0,12,6
2024-07-18,654,33.7,62.0,0.0,0,13,6
2024-07-18,1064,33.4,62.0,0.0,0,14,6
2024-07-18,1725,33.5,62.0,0.0,0,15,6
2024-07-18,2057,33.1,65.0,0.0,0,16,6
2024-07-18,1887,32.4,70.0,0.0,0,17,6
2024-07-18,1978,31.9,72.0,0.0,0,18,6
2024-07-18,2101,31.6,74.0,0.0,0,19,6
2024-07-18,2076,31.2,76.0,0.0,0,20,6
2024-07-18,1965,31.2,76.0,0.0,0,21,6
2024-07-18,1910,31.1,77.0,0.0,0,22,6
2024-07-18,1794,31.0,79.0,0.0,0,23,6
2024-07-19,2351,30.2,80.0,0.0,1,0,6
2024-07-19,2237,30.1,86.0,0.0,1,1,6
2024-07-19,2259,30.0,88.0,0.0,1,2,6
2024-07-19,2201,29.8,88.0,0.0,1,3,6
2024-07-19,2119,29.5,86.0,0.0,1,4,6
2024-07-19,1975,29.2,83.0,0.0,1,5,6
2024-07-19,1265,29.2,79.0,0.0,1,6,6
2024-07-19,941,30.3,75.0,0.0,1,7,6
2024-07-19,1107,31.4,73.0,0.0,1,8,6
2024-07-19,967,32.6,68.0,0.0,1,9,6
2024-07-19,285,32.4,68.0,0.0,1,10,6
2024-07-19,466,32.3,68.0,0.0,1,11,6
2024-07-19,480,33.0,66.0,0.0,1,12,6
2024-07-19,506,33.7,65.0,0.0,1,13,6
2024-07-19,855,33.6,64.0,0.0,1,14,6
2024-07-19,1578,33.2,70.0,0.0,1,15,6
2024-07-19,2082,32.7,71.0,0.0,1,16,6
2024-07-19,2048,32.2,72.0,0.0,1,17,6
2024-07-19,1961,31.7,74.0,0.0,1,18,6
2024-07-19,1993,31.0,78.0,0.0,1,19,6
2024-07-19,2006,30.9,77.0,0.0,1,20,6
2024-07-19,1914,30.9,78.0,0.0,1,21,6
2024-07-19,1908,30.9,79.0,0.0,1,22,6
2024-07-19,1762,30.9,81.0,0.0,1,23,6
2024-07-20,2295,30.5,82.0,0.0,1,0,6
2024-07-20,2200,30.3,86.0,0.0,1,1,6
2024-07-20,2177,30.3,87.0,0.0,1,2,6
2024-07-20,2119,30.1,87.0,0.0,1,3,6
2024-07-20,2042,30.1,87.0,0.0,1,4,6
2024-07-20,1948,30.1,87.0,0.0,1,5,6
2024-07-20,1285,29.7,89.0,0.0,1,6,6
2024-07-20,886,30.1,87.0,0.0,1,7,6
2024-07-20,736,31.1,77.0,0.0,1,8,6
2024-07-20,952,31.7,76.0,0.0,1,9,6
2024-07-20,809,32.3,74.0,0.0,1,10,6
2024-07-20,783,32.8,71.0,0.0,1,11,6
2024-07-20,731,33.0,70.0,0.0,1,12,6
2024-07-20,550,33.2,69.0,0.0,1,13,6
2024-07-20,85,33.1,69.0,0.0,1,14,6
2024-07-20,547,33.0,69.0,0.0,1,15,6
2024-07-20,924,32.9,70.0,0.0,1,16,6
2024-07-20,1453,32.3,71.0,0.0,1,17,6
2024-07-20,1854,32.0,73.0,0.0,1,18,6
2024-07-20,1858,31.6,73.0,0.0,1,19,6
2024-07-20,1836,31.8,71.0,0.0,1,20,6
2024-07-20,1921,32.0,70.0,0.0,1,21,6
2024-07-20,1760,31.4,76.0,0.0,1,22,6
2024-07-20,1625,30.6,85.0,0.0,1,23,6
2024-07-21,2139,30.7,82.0,0.0,1,0,6
2024-07-21,1660,30.2,87.0,0.0,1,1,6
2024-07-21,1667,29.8,88.0,0.0,1,2,6
2024-07-21,1582,29.5,89.0,0.0,1,3,6
2024-07-21,1573,29.3,89.0,0.0,1,4,6
2024-07-21,1415,29.3,88.0,0.0,1,5,6
2024-07-21,1275,29.2,88.0,0.0,1,6,6
2024-07-21,1067,29.9,86.0,0.0,1,7,6
2024-07-21,978,30.9,77.0,0.0,1,8,6
2024-07-21,877,31.0,79.0,0.0,1,9,6
2024-07-21,525,33.1,66.0,0.0,1,10,6
2024-07-21,184,32.9,68.0,0.0,1,11,6
2024-07-21,164,33.7,65.0,0.0,1,12,6
2024-07-21,254,33.4,66.0,0.0,1,13,6
2024-07-21,447,33.1,68.0,0.0,1,14,6
2024-07-21,814,33.1,65.0,0.0,1,15,6
2024-07-21,1073,33.3,61.0,0.0,1,16,6
2024-07-21,1404,33.6,58.0,0.0,1,17,6
2024-07-21,1702,33.1,59.0,0.0,1,18,6
2024-07-21,1876,29.7,76.0,0.0,1,19,6
2024-07-21,1943,29.3,76.0,0.0,1,20,6
2024-07-21,1830,29.6,75.0,0.0,1,21,6
2024-07-21,1849,29.6,75.0,0.0,1,22,6
2024-07-21,1821,29.7,75.0,0.0,1,23,6
2024-07-22,1743,29.1,77.0,0.0,0,0,6
2024-07-22,1753,28.8,79.0,0.0,0,1,6
2024-07-22,2378,28.8,80.0,0.0,0,2,6
2024-07-22,2233,28.4,79.0,0.0,0,3,6
2024-07-22,2154,28.4,78.0,0.0,0,4,6
2024-07-22,2079,28.3,79.0,0.0,0,5,6
2024-07-22,1413,28.4,80.0,0.0,0,6,6
2024-07-22,969,30.3,73.0,0.0,0,7,6
2024-07-22,1281,31.4,71.0,0.0,0,8,6
2024-07-22,1135,32.2,67.0,0.0,0,9,6
2024-07-22,640,33.0,64.0,0.0,0,10,6
2024-07-22,530,33.8,61.0,0.0,0,11,6
2024-07-22,524,33.7,61.0,0.0,0,12,6
2024-07-22,681,33.8,63.0,0.0,0,13,6
2024-07-22,1659,33.4,65.0,0.0,0,14,6
2024-07-22,2360,33.0,68.0,0.0,0,15,6
2024-07-22,1987,32.7,69.0,0.0,0,16,6
2024-07-22,2048,31.9,72.0,0.0,0,17,6
2024-07-22,2186,31.4,75.0,0.0,0,18,6
2024-07-22,2184,31.3,76.0,0.0,0,19,6
2024-07-22,2152,31.1,78.0,0.0,0,20,6
2024-07-22,2062,30.9,80.0,0.0,0,21,6
2024-07-22,1953,30.8,86.0,0.0,0,22,6
2024-07-22,1884,30.8,86.0,0.0,0,23,6
2024-07-23,2552,30.6,87.0,0.0,0,0,6
2024-07-23,2338,30.1,89.0,0.0,0,1,6
2024-07-23,2372,29.9,89.0,0.0,0,2,6
2024-07-23,2205,29.7,89.0,0.0,0,3,6
2024-07-23,2145,29.6,90.0,0.0,0,4,6
2024-07-23,2088,29.4,90.0,0.0,0,5,6
2024-07-23,1344,29.6,88.0,0.0,0,6,6
2024-07-23,1010,30.6,80.0,0.0,0,7,6
2024-07-23,1308,30.9,76.0,0.0,0,8,6
2024-07-23,2038,31.8,72.0,0.0,0,9,6
2024-07-23,1645,32.7,68.0,0.0,0,10,6
2024-07-23,1870,32.7,69.0,0.0,0,11,6
2024-07-23,1702,32.7,71.0,0.0,0,12,6
2024-07-23,1472,33.3,70.0,0.0,0,13,6
2024-07-23,1458,33.5,71.0,0.0,0,14,6
2024-07-23,1948,34.4,66.0,0.0,0,15,6
2024-07-23,1971,35.0,63.0,0.0,0,16,6
2024-07-23,2141,35.8,56.0,0.0,0,17,6
2024-07-23,2152,34.8,58.0,0.0,0,18,6
2024-07-23,2321,33.8,60.0,0.0,0,19,6
2024-07-23,2136,32.9,62.0,0.0,0,20,6
2024-07-23,1998,32.3,60.0,0.0,0,21,6
2024-07-23,1947,30.1,77.0,0.0,0,22,6
2024-07-23,1810,29.4,80.0,0.0,0,23,6
2024-07-24,2355,29.3,81.0,0.0,0,0,6
2024-07-24,2271,27.0,93.0,1.0,0,1,6
2024-07-24,2287,27.1,93.0,1.0,0,2,6
2024-07-24,2147,27.1,93.0,1.0,0,3,6
2024-07-24,2057,27.1,94.0,1.0,0,4,6
2024-07-24,2040,27.3,93.0,0.0,0,5,6
2024-07-24,1448,27.8,92.0,0.0,0,6,6
2024-07-24,1406,28.1,94.0,1.0,0,7,6
2024-07-24,1382,28.2,93.0,1.0,0,8,6
2024-07-24,1208,29.5,87.0,0.0,0,9,6
2024-07-24,615,29.3,91.0,0.0,0,10,6
2024-07-24,858,30.1,86.0,0.0,0,11,6
2024-07-24,643,28.4,92.0,1.0,0,12,6
2024-07-24,486,28.6,93.0,1.0,0,13,6
2024-07-24,1151,29.8,86.0,0.0,0,14,6
2024-07-24,1627,28.9,92.0,0.0,0,15,6
2024-07-24,1685,28.9,91.0,1.0,0,16,6
2024-07-24,1733,28.9,89.0,0.0,0,17,6
2024-07-24,1783,29.0,90.0,0.0,0,18,6
2024-07-24,1797,28.8,92.0,1.0,0,19,6
2024-07-24,1822,28.7,93.0,1.0,0,20,6
2024-07-24,1856,28.7,93.0,0.0,0,21,6
2024-07-24,1690,28.3,94.0,1.0,0,22,6
2024-07-24,1620,28.2,94.0,1.0,0,23,6
2024-07-25,2223,28.6,94.0,1.0,0,0,6
2024-07-25,2146,28.3,94.0,1.0,0,1,6
2024-07-25,1597,27.9,93.0,1.0,0,2,6
2024-07-25,1584,27.7,93.0,1.0,0,3,6
2024-07-25,1470,27.6,93.0,1.0,0,4,6
2024-07-25,1356,27.5,94.0,1.0,0,5,6
2024-07-25,1484,27.6,93.0,1.0,0,6,6
2024-07-25,1392,27.8,92.0,1.0,0,7,6
2024-07-25,1342,26.8,95.0,1.0,0,8,6
2024-07-25,1337,26.6,95.0,1.0,0,9,6
2024-07-25,1314,26.5,96.0,1.0,0,10,6
2024-07-25,1415,26.5,95.0,1.0,0,11,6
2024-07-25,1359,26.5,95.0,1.0,0,12,6
2024-07-25,1331,26.7,93.0,1.0,0,13,6
2024-07-25,1410,26.8,93.0,1.0,0,14,6
2024-07-25,1458,27.2,92.0,1.0,0,15,6
2024-07-25,1530,27.3,92.0,1.0,0,16,6
2024-07-25,1671,25.6,95.0,1.0,0,17,6
2024-07-25,1815,25.0,98.0,1.0,0,18,6
2024-07-25,1845,25.6,98.0,1.0,0,19,6
2024-07-25,1803,25.4,98.0,1.0,0,20,6
2024-07-25,1735,25.4,98.0,1.0,0,21,6
2024-07-25,1670,25.9,98.0,1.0,0,22,6
2024-07-25,1580,26.1,97.0,1.0,0,23,6
2024-07-26,2157,26.7,91.0,1.0,1,0,6
2024-07-26,2179,27.1,92.0,1.0,1,1,6
2024-07-26,2134,27.4,94.0,1.0,1,2,6
2024-07-26,2087,28.5,89.0,0.0,1,3,6
2024-07-26,2046,28.5,89.0,0.0,1,4,6
2024-07-26,1838,26.7,93.0,1.0,1,5,6
2024-07-26,1172,27.3,91.0,1.0,1,6,6
2024-07-26,861,27.6,91.0,1.0,1,7,6
2024-07-26,756,26.2,92.0,1.0,1,8,6
2024-07-26,530,26.2,92.0,1.0,1,9,6
2024-07-26,-196,27.5,94.0,1.0,1,10,6
2024-07-26,-36,28.2,92.0,0.0,1,11,6
2024-07-26,133,28.4,90.0,0.0,1,12,6
2024-07-26,180,28.5,88.0,0.0,1,13,6
2024-07-26,540,26.6,94.0,1.0,1,14,6
2024-07-26,1237,26.9,92.0,1.0,1,15,6
2024-07-26,1554,26.5,93.0,1.0,1,16,6
2024-07-26,1622,26.1,93.0,1.0,1,17,6
2024-07-26,1703,25.7,93.0,1.0,1,18,6
2024-07-26,1724,25.3,93.0,1.0,1,19,6
2024-07-26,1719,26.3,93.0,1.0,1,20,6
2024-07-26,1672,27.5,85.0,0.0,1,21,6
2024-07-26,1634,27.7,85.0,0.0,1,22,6
2024-07-26,1568,26.9,89.0,0.0,1,23,6
2024-07-27,2154,29.1,76.0,0.0,1,0,6
2024-07-27,2115,29.2,77.0,0.0,1,1,6
2024-07-27,2117,29.2,77.0,0.0,1,2,6
2024-07-27,2060,28.8,80.0,0.0,1,3,6
2024-07-27,1993,28.7,79.0,0.0,1,4,6
2024-07-27,1816,28.7,81.0,0.0,1,5,6
2024-07-27,1201,28.7,81.0,0.0,1,6,6
2024-07-27,829,28.9,78.0,0.0,1,7,6
2024-07-27,502,29.6,76.0,0.0,1,8,6
2024-07-27,390,30.9,72.0,0.0,1,9,6
2024-07-27,-240,31.4,70.0,0.0,1,10,6
2024-07-27,256,32.1,68.0,0.0,1,11,6
2024-07-27,417,32.4,68.0,0.0,1,12,6
2024-07-27,359,31.1,76.0,0.0,1,13,6
2024-07-27,67,31.7,73.0,0.0,1,14,6
2024-07-27,307,31.3,72.0,0.0,1,15,6
2024-07-27,754,30.8,72.0,1.0,1,16,6
2024-07-27,1382,30.4,72.0,0.0,1,17,6
2024-07-27,1470,30.2,72.0,0.0,1,18,6
2024-07-27,1466,29.7,74.0,0.0,1,19,6
2024-07-27,1436,29.5,77.0,0.0,1,20,6
2024-07-27,1406,29.1,81.0,0.0,1,21,6
2024-07-27,1369,28.7,86.0,0.0,1,22,6
2024-07-27,1317,28.5,88.0,0.0,1,23,6
2024-07-28,1314,28.5,88.0,0.0,1,0,6
2024-07-28,1230,28.7,87.0,0.0,1,1,6
2024-07-28,1245,28.6,86.0,0.0,1,2,6
2024-07-28,1204,28.4,88.0,0.0,1,3,6
2024-07-28,1189,28.5,88.0,0.0,1,4,6
2024-07-28,1132,28.5,88.0,0.0,1,5,6
2024-07-28,980,28.5,91.0,0.0,1,6,6
2024-07-28,600,29.4,87.0,0.0,1,7,6
2024-07-28,693,30.7,76.0,0.0,1,8,6
2024-07-28,414,32.0,66.0,0.0,1,9,6
2024-07-28,328,33.3,61.0,0.0,1,10,6
2024-07-28,145,34.1,59.0,0.0,1,11,6
2024-07-28,206,34.1,60.0,0.0,1,12,6
2024-07-28,-102,33.6,61.0,0.0,1,13,6
2024-07-28,265,33.5,61.0,0.0,1,14,6
2024-07-28,442,33.1,61.0,0.0,1,15,6
2024-07-28,1004,32.9,61.0,0.0,1,16,6
2024-07-28,1112,32.2,62.0,0.0,1,17,6
2024-07-28,1415,32.0,64.0,0.0,1,18,6
2024-07-28,1647,31.2,70.0,0.0,1,19,6
2024-07-28,1570,29.1,79.0,0.0,1,20,6
2024-07-28,1441,28.9,79.0,0.0,1,21,6
2024-07-28,1389,29.1,80.0,0.0,1,22,6
2024-07-28,1272,29.3,86.0,0.0,1,23,6
2024-07-29,1271,29.2,86.0,0.0,0,0,6
2024-07-29,1177,29.0,87.0,0.0,0,1,6
2024-07-29,1173,28.6,90.0,0.0,0,2,6
2024-07-29,1276,28.4,89.0,0.0,0,3,6
2024-07-29,1286,28.3,90.0,0.0,0,4,6
2024-07-29,1250,28.5,88.0,0.0,0,5,6
2024-07-29,1199,28.6,87.0,0.0,0,6,6
2024-07-29,956,28.7,87.0,0.0,0,7,6
2024-07-29,1162,28.8,87.0,0.0,0,8,6
2024-07-29,1410,29.2,85.0,0.0,0,9,6
2024-07-29,1854,29.2,86.0,0.0,0,10,6
2024-07-29,1956,29.3,87.0,0.0,0,11,6
2024-07-29,1655,28.5,92.0,1.0,0,12,6
2024-07-29,1394,28.7,78.0,1.0,0,13,6
2024-07-29,980,29.4,76.0,1.0,0,14,6
2024-07-29,1276,30.7,70.0,0.0,0,15,6
2024-07-29,1695,31.1,74.0,0.0,0,16,6
2024-07-29,1716,30.5,75.0,0.0,0,17,6
2024-07-29,1963,30.3,75.0,0.0,0,18,6
2024-07-29,2085,30.1,76.0,0.0,0,19,6
2024-07-29,1993,28.4,88.0,0.0,0,20,6
2024-07-29,1833,28.1,89.0,0.0,0,21,6
2024-07-29,1649,28.1,88.0,0.0,0,22,6
2024-07-29,1608,28.1,88.0,0.0,0,23,6
2024-07-30,1564,28.0,87.0,0.0,0,0,6
2024-07-30,1489,28.1,87.0,0.0,0,1,6
2024-07-30,1436,27.8,87.0,0.0,0,2,6
2024-07-30,1377,27.5,89.0,0.0,0,3,6
2024-07-30,1334,27.3,90.0,0.0,0,4,6
2024-07-30,1225,27.6,88.0,0.0,0,5,6
2024-07-30,1123,27.9,86.0,0.0,0,6,6
2024-07-30,768,29.2,77.0,0.0,0,7,6
2024-07-30,893,29.9,74.0,0.0,0,8,6
2024-07-30,1148,31.1,69.0,0.0,0,9,6
2024-07-30,1019,31.5,68.0,0.0,0,10,6
2024-07-30,1440,31.9,66.0,0.0,0,11,6
2024-07-30,1315,31.9,70.0,0.0,0,12,6
2024-07-30,1702,31.6,70.0,0.0,0,13,6
2024-07-30,1680,32.0,68.0,0.0,0,14,6
2024-07-30,2384,31.6,67.0,0.0,0,15,6
2024-07-30,2239,29.8,80.0,0.0,0,16,6
2024-07-30,2031,28.1,93.0,1.0,0,17,6
2024-07-30,1901,26.9,93.0,1.0,0,18,6
2024-07-30,1820,26.8,94.0,1.0,0,19,6
2024-07-30,1715,26.9,92.0,1.0,0,20,6
2024-07-30,1603,27.4,91.0,1.0,0,21,6
2024-07-30,1563,27.7,92.0,1.0,0,22,6
2024-07-30,1549,28.0,94.0,0.0,0,23,6
2024-07-31,1552,28.2,90.0,0.0,0,0,6
2024-07-31,1435,28.1,89.0,0.0,0,1,6
2024-07-31,1413,27.8,89.0,0.0,0,2,6
2024-07-31,1349,27.5,91.0,0.0,0,3,6
2024-07-31,1285,27.1,93.0,0.0,0,4,6
2024-07-31,1211,27.3,91.0,0.0,0,5,6
2024-07-31,1120,27.4,92.0,0.0,0,6,6
2024-07-31,736,29.1,84.0,0.0,0,7,6
2024-07-31,511,30.0,74.0,0.0,0,8,6
2024-07-31,494,30.6,69.0,0.0,0,9,6
2024-07-31,426,31.8,67.0,0.0,0,10,6
2024-07-31,855,33.1,62.0,0.0,0,11,6
2024-07-31,1352,32.7,66.0,0.0,0,12,6
2024-07-31,1335,32.6,65.0,0.0,0,13,6
2024-07-31,1235,32.5,69.0,0.0,0,14,6
2024-07-31,2290,32.1,71.0,0.0,0,15,6
2024-07-31,2043,31.5,72.0,0.0,0,16,6
2024-07-31,1868,30.9,73.0,0.0,0,17,6
2024-07-31,1897,30.3,75.0,0.0,0,18,6
2024-07-31,1778,29.9,79.0,0.0,0,19,6
2024-07-31,1791,29.8,82.0,0.0,0,20,6
2024-07-31,1696,29.7,86.0,0.0,0,21,6
2024-07-31,1598,29.3,86.0,0.0,0,22,6
2024-07-31,1530,29.1,87.0,0.0,0,23,6
2024-08-01,1495,28.9,86.0,0.0,0,0,6
2024-08-01,1756,28.6,86.0,0.0,0,1,6
2024-08-01,1998,28.4,86.0,0.0,0,2,6
2024-08-01,1998,28.2,86.0,0.0,0,3,6
2024-08-01,1916,28.0,86.0,0.0,0,4,6
2024-08-01,1806,27.8,87.0,0.0,0,5,6
2024-08-01,1140,28.2,85.0,0.0,0,6,6
2024-08-01,740,29.1,78.0,0.0,0,7,6
2024-08-01,609,30.0,77.0,0.0,0,8,6
2024-08-01,524,31.1,72.0,0.0,0,9,6
2024-08-01,166,31.7,70.0,0.0,0,10,6
2024-08-01,274,32.0,68.0,0.0,0,11,6
2024-08-01,365,33.1,65.0,0.0,0,12,6
2024-08-01,232,32.5,71.0,0.0,0,13,6
2024-08-01,430,32.3,70.0,0.0,0,14,6
2024-08-01,1299,32.2,69.0,0.0,0,15,6
2024-08-01,1453,32.0,69.0,0.0,0,16,6
2024-08-01,1629,31.4,72.0,0.0,0,17,6
2024-08-01,1721,30.7,76.0,0.0,0,18,6
2024-08-01,1881,30.2,78.0,0.0,0,19,6
2024-08-01,1795,29.7,83.0,0.0,0,20,6
2024-08-01,1891,29.7,85.0,0.0,0,21,6
2024-08-01,1680,29.8,78.0,0.0,0,22,6
