"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount","TxSoil0cm","TxSoil5cm","TxSoil10cm","TxSoil20cm","TxSoil30cm","TxSoil50cm","TxSoil100cm"
"01","1017.9","1023.7","16.4","13.9","85","2.7","360","7.2","360","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"02","1017.5","1023.3","16.5","13.6","83","3.6","360","7.5","360","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"03","1017.6","1023.4","15.4","13.6","89","4.8","350","10.3","360","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"04","1017.6","1023.4","14.5","12.5","88","3.3","350","9.9","340","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"05","1017.8","1023.6","14.0","11.7","86","4.2","360","9.9","10","0.0","0.0","--","0.00","--","0","--","17.3","19.4","19.7","20.9","21.5","22.2","24.6"
"06","1018.1","1023.9","13.8","11.3","85","3.5","360","9.2","360","0.0","0.0","0.0","0.00","--","0","--","--","--","--","--","--","--","--"
"07","1018.6","1024.4","13.7","10.1","79","3.5","360","7.9","360","0.0","0.0","0.0","0.01","--","0","--","--","--","--","--","--","--","--"
"08","1019.2","1025.0","13.9","9.8","76","2.7","350","8.3","360","0.0","0.0","0.0","0.12","35.0","0","10.0","--","--","--","--","--","--","--"
"09","1019.4","1025.2","14.7","10.1","74","2.9","10","7.0","10","0.0","0.0","0.0","0.42","45.0","1","9.0","17.3","18.8","19.1","20.5","21.3","22.1","24.6"
"10","1019.0","1024.8","16.6","10.2","66","2.3","360","6.5","20","0.0","0.0","0.5","1.29","--","2","--","--","--","--","--","--","--","--"
"11","1018.4","1024.2","18.0","9.4","57","2.9","360","7.3","10","0.0","0.0","1.0","2.29","45.0","4","1.0","--","--","--","--","--","--","--"
"12","1017.6","1023.3","18.7","8.4","51","4.8","350","9.3","360","0.0","0.0","1.0","2.56","--","5","--","--","--","--","--","--","--","--"
"13","1016.6","1022.3","19.5","8.8","50","3.9","350","9.2","360","0.0","0.0","1.0","2.59","--","5","--","--","--","--","--","--","--","--"
"14","1015.9","1021.6","19.3","8.3","49","3.8","350","9.4","340","0.0","0.0","1.0","2.32","45.0","4","1.0","20.3","19.8","20.2","20.5","21.0","22.1","24.7"
"15","1015.6","1021.3","18.9","8.9","52","4.4","340","8.9","350","0.0","0.0","1.0","1.78","--","3","--","--","--","--","--","--","--","--"
"16","1015.6","1021.4","17.3","8.5","56","3.7","350","8.6","350","0.0","0.0","1.0","1.08","--","1","--","--","--","--","--","--","--","--"
"17","1016.2","1022.0","15.2","8.0","62","3.4","340","8.5","350","0.0","0.0","0.5","0.33","20.0","0","1.0","--","--","--","--","--","--","--"
"18","1016.9","1022.7","13.9","7.0","63","3.9","360","8.0","360","0.0","0.0","0.0","0.01","--","0","--","--","--","--","--","--","--","--"
"19","1017.6","1023.5","12.9","6.9","67","2.1","350","7.5","360","0.0","0.0","0.0","0.00","--","0","--","--","--","--","--","--","--","--"
"20","1018.1","1024.0","12.1","6.8","70","1.8","340","3.6","350","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"21","1018.6","1024.5","11.6","7.1","74","1.3","350","3.5","340","0.0","0.0","--","0.00","--","0","--","16.4","18.9","19.3","20.7","21.2","22.0","24.6"
"22","1018.5","1024.4","10.8","7.5","80","1.8","340","2.8","340","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"23","1018.4","1024.3","10.2","8.5","89","0.4","100","2.6","350","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"24","1018.1","1024.0","10.9","8.5","85","0.3","360","1.6","360","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
