"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount","TxSoil0cm","TxSoil5cm","TxSoil10cm","TxSoil20cm","TxSoil30cm","TxSoil50cm","TxSoil100cm"
"01","1012.1","1017.8","20.5","16.7","79","1.3","360","3.1","350","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"02","1011.8","1017.5","20.4","16.8","80","1.6","340","3.0","350","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"03","1011.8","1017.5","20.4","16.6","79","1.2","360","3.2","360","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"04","1011.9","1017.6","20.1","16.7","81","1.2","340","3.1","360","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"05","1012.3","1018.0","19.4","16.8","85","1.4","20","2.6","30","0.0","0.0","--","0.00","--","0","--","22.8","24.1","24.4","25.6","26.2","27.0","28.8"
"06","1013.2","1018.9","19.4","17.0","86","1.5","360","3.0","340","0.0","0.0","0.0","0.00","--","0","--","--","--","--","--","--","--","--"
"07","1013.5","1019.2","19.9","16.9","83","1.9","360","3.8","360","0.0","0.0","0.1","0.05","--","0","--","--","--","--","--","--","--","--"
"08","1013.8","1019.5","20.5","17.3","82","1.7","360","4.5","30","0.0","0.0","0.5","0.50","40.0","0","2.0","--","--","--","--","--","--","--"
"09","1014.1","1019.8","21.8","17.6","77","0.7","330","3.2","350","0.0","0.0","0.5","0.92","40.0","2","2.0","23.6","23.8","24.1","25.4","26.0","26.9","28.8"
"10","1013.8","1019.4","23.6","18.1","71","1.8","340","3.6","340","0.0","0.0","0.8","1.84","--","4","--","--","--","--","--","--","--","--"
"11","1013.3","1018.9","24.1","18.8","72","1.8","350","3.9","350","0.0","0.0","0.3","1.61","40.0","4","2.0","--","--","--","--","--","--","--"
"12","1012.6","1018.2","24.6","18.1","67","1.3","350","3.8","360","0.0","0.0","0.2","1.49","--","4","--","--","--","--","--","--","--","--"
"13","1011.8","1017.4","24.8","18.3","67","1.2","350","2.9","10","0.0","0.0","0.0","1.03","--","3","--","--","--","--","--","--","--","--"
"14","1011.2","1016.8","25.1","18.1","65","1.9","320","3.6","50","0.0","0.0","0.0","1.09","40.0","3","2.0","25.8","25.0","25.3","25.6","25.9","26.9","28.8"
"15","1010.9","1016.5","23.9","17.2","66","2.3","330","5.1","330","0.0","0.0","0.0","0.52","--","1","--","--","--","--","--","--","--","--"
"16","1011.4","1017.0","23.2","17.0","68","2.0","330","4.5","340","0.0","0.0","0.0","0.19","--","0","--","--","--","--","--","--","--","--"
"17","1011.3","1016.9","22.8","17.1","70","1.7","30","3.6","320","0.0","0.0","0.0","0.07","30.0","0","10.0","--","--","--","--","--","--","--"
"18","1011.5","1017.1","22.1","16.2","69","2.1","20","4.6","340","0.0","0.0","0.0","0.00","--","0","--","--","--","--","--","--","--","--"
"19","1012.2","1017.8","21.6","16.4","72","2.2","330","4.8","350","0.0","0.0","0.0","0.00","--","0","--","--","--","--","--","--","--","--"
"20","1012.7","1018.4","20.8","16.6","77","0.5","10","3.8","340","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"21","1013.5","1019.2","20.6","17.6","83","0.5","270","1.9","20","0.0","0.0","--","0.00","--","0","--","23.5","24.5","24.8","25.8","26.1","26.8","28.8"
"22","1013.2","1018.9","20.5","17.3","82","0.3","50","2.5","330","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"23","1013.3","1019.0","20.3","17.3","83","0.9","360","2.5","320","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"24","1012.8","1018.5","20.2","17.6","85","1.0","340","2.6","20","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
