"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount","TxSoil0cm","TxSoil5cm","TxSoil10cm","TxSoil20cm","TxSoil30cm","TxSoil50cm","TxSoil100cm"
"01","998.5","1004.0","26.5","26.3","99","2.0","50","6.0","30","2.0","1.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"02","997.5","1003.0","26.2","26.0","99","2.4","360","6.0","360","0.5","0.6","--","0.00","--","0","--","--","--","--","--","--","--","--"
"03","997.4","1002.9","26.1","25.9","99","1.4","350","3.7","20","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"04","997.5","1003.0","25.9","25.7","99","1.5","330","4.4","340","0.5","0.1","--","0.00","--","0","--","--","--","--","--","--","--","--"
"05","997.1","1002.6","25.3","24.8","97","2.5","10","6.1","10","0.0","0.0","--","0.00","--","0","--","28.5","29.5","29.7","30.7","30.9","31.1","31.0"
"06","996.9","1002.4","25.2","24.5","96","2.2","350","5.1","10","0.0","0.0","0.0","0.00","--","0","--","--","--","--","--","--","--","--"
"07","997.2","1002.7","25.4","24.9","97","1.3","360","4.4","360","0.0","0.0","0.0","0.11","--","0","--","--","--","--","--","--","--","--"
"08","997.7","1003.2","25.7","25.2","97","1.9","10","5.6","30","0.0","0.0","0.0","0.21","40.0","0","10.0","--","--","--","--","--","--","--"
"09","998.5","1004.0","26.3","25.4","95","1.7","20","5.1","330","0.0","0.0","0.0","0.48","40.0","1","10.0","28.6","29.0","29.3","30.3","30.7","31.0","31.0"
"10","999.6","1005.1","26.7","25.5","93","0.9","230","3.2","180","0.0","0.0","0.0","0.57","--","2","--","--","--","--","--","--","--","--"
"11","998.7","1004.2","27.8","25.4","87","2.2","10","4.4","350","0.0","0.0","0.0","1.41","30.0","5","10.0","--","--","--","--","--","--","--"
"12","998.5","1004.0","27.6","25.8","90","2.1","10","6.0","10","0.0","0.0","0.0","0.74","--","3","--","--","--","--","--","--","--","--"
"13","997.4","1002.9","27.9","27.0","95","2.5","360","6.0","360","0.0","0.0","0.0","0.69","--","3","--","--","--","--","--","--","--","--"
"14","996.9","1002.4","27.5","26.1","92","3.6","10","11.1","20","0.0","0.0","0.0","0.83","20.0","3","10.0","29.3","29.4","29.8","30.3","30.5","31.0","31.0"
"15","996.7","1002.2","26.7","24.9","90","4.4","10","9.5","20","0.0","0.0","0.0","0.43","--","1","--","--","--","--","--","--","--","--"
"16","996.5","1002.0","26.4","24.3","88","4.0","10","11.7","20","0.0","0.0","0.0","0.24","--","1","--","--","--","--","--","--","--","--"
"17","996.7","1002.2","26.1","24.0","88","4.1","360","9.8","360","0.0","0.0","0.0","0.10","30.0","0","10.0","--","--","--","--","--","--","--"
"18","997.2","1002.7","25.8","23.9","89","3.1","360","10.1","360","0.0","0.0","0.0","0.02","--","0","--","--","--","--","--","--","--","--"
"19","997.6","1003.1","25.7","23.6","88","4.2","10","8.6","360","0.0","0.0","0.0","0.00","--","0","--","--","--","--","--","--","--","--"
"20","998.2","1003.7","25.5","23.4","88","2.5","360","7.0","350","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"21","998.9","1004.4","25.5","23.0","86","1.6","20","7.7","340","0.0","0.0","--","0.00","--","0","--","27.3","28.5","28.9","30.1","30.4","30.8","31.0"
"22","999.9","1005.4","25.2","23.3","89","0.4","210","6.3","20","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"23","999.5","1005.0","24.7","23.8","95","1.8","30","3.6","20","T","0.1","--","0.00","--","0","--","--","--","--","--","--","--","--"
"24","1000.0","1005.5","24.7","23.0","90","1.9","350","4.5","10","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
