"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount","TxSoil0cm","TxSoil5cm","TxSoil10cm","TxSoil20cm","TxSoil30cm","TxSoil50cm","TxSoil100cm"
"01","1003.5","1009.1","23.6","23.1","97","1.0","360","2.0","360","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"02","1002.9","1008.5","23.5","23.0","97","0.8","60","2.2","360","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"03","1002.2","1007.8","23.2","22.5","96","1.0","20","2.3","20","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"04","1002.1","1007.7","23.0","22.5","97","1.1","20","2.1","360","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"05","1002.3","1007.9","23.0","22.0","94","1.0","30","2.5","50","0.0","0.0","--","0.00","--","0","--","26.5","28.0","28.3","29.6","30.0","30.5","30.7"
"06","1002.6","1008.2","22.5","21.7","95","1.3","60","2.5","50","0.0","0.0","0.0","0.00","--","0","--","--","--","--","--","--","--","--"
"07","1003.0","1008.6","23.3","22.6","96","1.1","10","2.3","360","0.0","0.0","0.0","0.17","--","0","--","--","--","--","--","--","--","--"
"08","1003.6","1009.1","24.6","21.9","85","2.3","20","4.3","360","0.0","0.0","0.2","0.64","40.0","1","8.0","--","--","--","--","--","--","--"
"09","1003.8","1009.3","26.9","21.4","72","2.7","10","6.3","20","0.0","0.0","1.0","1.57","50.0","3","7.0","28.0","27.7","28.0","29.2","29.7","30.4","30.7"
"10","1003.3","1008.8","27.8","20.6","65","3.2","360","7.1","10","0.0","0.0","1.0","2.30","--","5","--","--","--","--","--","--","--","--"
"11","1002.2","1007.7","28.6","20.4","61","3.6","10","7.6","360","0.0","0.0","1.0","2.41","50.0","6","6.0","--","--","--","--","--","--","--"
"12","1001.2","1006.6","29.5","20.4","58","4.6","360","9.0","360","0.0","0.0","1.0","3.02","--","8","--","--","--","--","--","--","--","--"
"13","1000.3","1005.7","29.5","19.8","56","4.6","350","10.3","360","0.0","0.0","1.0","3.14","--","8","--","--","--","--","--","--","--","--"
"14","999.9","1005.3","29.2","19.6","56","4.1","350","10.0","360","0.0","0.0","1.0","2.53","50.0","6","5.0","32.8","29.8","30.1","29.6","29.6","30.3","30.7"
"15","1000.0","1005.4","28.8","19.7","58","4.0","360","9.8","350","0.0","0.0","1.0","1.78","--","3","--","--","--","--","--","--","--","--"
"16","999.9","1005.4","27.4","19.2","61","3.7","360","10.0","350","0.0","0.0","0.7","1.01","--","1","--","--","--","--","--","--","--","--"
"17","1000.1","1005.6","26.3","19.2","65","2.9","360","8.4","20","0.0","0.0","0.2","0.28","50.0","0","5.0","--","--","--","--","--","--","--"
"18","1000.2","1005.7","24.9","19.3","71","2.1","340","5.2","340","0.0","0.0","0.0","0.01","--","0","--","--","--","--","--","--","--","--"
"19","1000.9","1006.4","24.3","18.9","72","2.3","360","6.6","350","0.0","0.0","0.0","0.00","--","0","--","--","--","--","--","--","--","--"
"20","1000.6","1006.1","23.5","19.2","77","1.9","350","7.2","350","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"21","1000.6","1006.2","23.0","19.2","79","2.2","30","4.5","40","0.0","0.0","--","0.00","--","0","--","26.9","28.8","29.2","30.0","30.1","30.3","30.7"
"22","1000.3","1005.9","22.6","20.0","85","1.1","360","3.9","360","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"23","1000.0","1005.6","22.3","20.0","87","1.2","20","3.1","360","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"24","999.8","1005.4","22.3","19.9","86","0.4","40","2.5","10","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
