"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount","TxSoil0cm","TxSoil5cm","TxSoil10cm","TxSoil20cm","TxSoil30cm","TxSoil50cm","TxSoil100cm"
"01","999.1","1004.6","26.2","26.0","99","0.5","220","1.7","200","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"02","999.0","1004.5","26.1","25.9","99","0.4","140","2.0","130","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"03","999.0","1004.5","26.0","25.5","97","1.3","120","2.7","120","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"04","999.1","1004.6","25.8","25.6","99","0.3","110","2.2","120","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"05","999.3","1004.8","25.4","25.2","99","0.4","170","1.6","210","0.0","0.0","--","0.00","--","0","--","28.6","29.7","29.9","31.1","31.6","31.8","31.3"
"06","999.8","1005.3","25.2","25.0","99","0.9","200","1.8","210","0.0","0.0","0.0","0.01","--","0","--","--","--","--","--","--","--","--"
"07","1001.1","1006.6","26.8","26.3","97","0.7","350","1.9","330","0.0","0.0","1.0","0.40","--","0","--","--","--","--","--","--","--","--"
"08","1001.9","1007.4","29.1","25.7","82","1.1","160","2.3","150","0.0","0.0","1.0","1.13","60.0","1","1.0","--","--","--","--","--","--","--"
"09","1002.1","1007.5","30.6","25.5","74","0.6","230","2.1","230","0.0","0.0","1.0","2.00","65.0","4","1.0","30.1","29.7","29.8","30.8","31.3","31.7","31.3"
"10","1002.0","1007.4","31.8","25.2","68","0.9","210","2.8","280","0.0","0.0","1.0","2.73","--","7","--","--","--","--","--","--","--","--"
"11","1001.7","1007.1","33.2","24.4","60","1.0","350","2.5","240","0.0","0.0","1.0","3.25","65.0","10","1.0","--","--","--","--","--","--","--"
"12","1001.5","1006.9","34.4","25.8","61","0.7","250","2.8","330","0.0","0.0","0.9","3.26","--","11","--","--","--","--","--","--","--","--"
"13","1001.3","1006.7","34.7","25.5","59","2.1","270","4.3","320","0.0","0.0","1.0","3.51","--","11","--","--","--","--","--","--","--","--"
"14","1000.8","1006.1","34.9","26.3","61","3.3","280","6.0","270","0.0","0.0","0.8","2.85","50.0","8","6.0","33.9","32.3","32.9","31.6","31.3","31.6","31.4"
"15","1000.7","1006.1","33.0","26.1","67","2.9","280","5.6","290","0.0","0.0","0.4","1.64","--","4","--","--","--","--","--","--","--","--"
"16","1001.5","1006.9","30.8","27.0","80","2.6","120","5.6","120","T","0.2","0.1","0.97","--","2","--","--","--","--","--","--","--","--"
"17","1002.0","1007.5","26.6","26.1","97","3.5","90","9.3","110","1.5","0.7","0.0","0.20","10.0","0","8.0","--","--","--","--","--","--","--"
"18","1002.4","1007.9","27.0","26.3","96","1.7","130","5.4","110","1.0","0.5","0.0","0.07","--","0","--","--","--","--","--","--","--","--"
"19","1003.4","1008.9","27.5","27.2","98","0.5","230","2.9","170","0.0","0.0","0.0","0.00","--","0","--","--","--","--","--","--","--","--"
"20","1004.4","1009.9","27.5","26.8","96","2.3","180","6.0","190","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"21","1005.1","1010.6","27.3","26.4","95","2.2","180","4.7","150","0.0","0.0","--","0.00","--","0","--","30.1","31.7","32.0","32.5","32.2","31.6","31.3"
"22","1004.8","1010.3","26.7","26.0","96","1.4","80","4.6","190","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"23","1004.8","1010.3","27.0","26.1","95","0.7","90","3.1","60","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"24","1004.8","1010.3","26.5","26.2","98","0.1","0","1.3","100","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
