"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount","TxSoil0cm","TxSoil5cm","TxSoil10cm","TxSoil20cm","TxSoil30cm","TxSoil50cm","TxSoil100cm"
"01","1000.0","1005.5","28.7","27.8","95","0.5","110","1.3","120","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"02","1000.1","1005.5","28.8","27.9","95","1.6","160","3.2","150","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"03","999.8","1005.3","26.9","26.4","97","1.3","130","6.1","150","T","0.1","--","0.00","--","0","--","--","--","--","--","--","--","--"
"04","999.5","1005.0","27.2","26.5","96","1.0","100","2.4","120","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"05","999.8","1005.3","27.0","26.3","96","0.9","90","2.1","90","0.0","0.0","--","0.00","--","0","--","29.9","31.0","31.2","32.1","32.2","31.6","29.4"
"06","1000.1","1005.6","26.9","26.2","96","0.5","70","1.7","80","0.0","0.0","0.0","0.01","--","0","--","--","--","--","--","--","--","--"
"07","1000.6","1006.1","28.5","26.3","88","0.7","120","2.3","120","0.0","0.0","0.6","0.34","--","0","--","--","--","--","--","--","--","--"
"08","1000.9","1006.3","30.3","25.8","77","0.7","110","1.9","120","0.0","0.0","1.0","1.10","40.0","1","1.0","--","--","--","--","--","--","--"
"09","1001.5","1006.9","31.4","25.8","72","0.5","330","2.1","320","0.0","0.0","1.0","1.89","50.0","4","1.0","32.1","31.0","31.1","31.7","31.9","31.6","29.4"
"10","1001.6","1007.0","32.6","25.7","67","1.2","230","3.4","270","0.0","0.0","0.9","2.50","--","6","--","--","--","--","--","--","--","--"
"11","1001.6","1007.0","33.7","24.6","59","0.8","210","4.2","260","0.0","0.0","0.9","3.04","40.0","9","5.0","--","--","--","--","--","--","--"
"12","1000.8","1006.2","33.5","25.8","64","1.4","230","3.7","170","0.0","0.0","0.7","2.94","--","9","--","--","--","--","--","--","--","--"
"13","1000.3","1005.7","33.6","26.6","67","2.5","300","5.9","290","0.0","0.0","0.2","1.50","--","6","--","--","--","--","--","--","--","--"
"14","999.8","1005.2","33.4","26.2","66","2.6","280","5.7","290","0.0","0.0","0.4","1.89","30.0","6","8.0","33.3","32.8","33.1","32.4","32.0","31.6","29.4"
"15","999.6","1005.0","33.6","26.1","65","3.3","290","7.5","300","0.0","0.0","0.7","2.69","--","6","--","--","--","--","--","--","--","--"
"16","1000.9","1006.3","29.1","26.1","84","2.7","100","7.1","280","0.0","0.0","0.1","0.64","--","1","--","--","--","--","--","--","--","--"
"17","1000.9","1006.4","27.6","26.5","94","1.8","140","8.0","110","T","0.3","0.0","0.05","30.0","0","6.0","--","--","--","--","--","--","--"
"18","1001.1","1006.6","27.3","25.9","92","1.7","120","4.3","100","0.0","0.0","0.0","0.06","--","0","--","--","--","--","--","--","--","--"
"19","1001.6","1007.1","28.1","24.9","83","2.3","130","4.8","130","0.0","0.0","0.0","0.03","--","0","--","--","--","--","--","--","--","--"
"20","1002.0","1007.5","27.9","26.1","90","1.8","190","4.9","140","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"21","1002.9","1008.4","28.3","25.3","84","2.0","140","3.8","130","T","0.1","--","0.00","--","0","--","30.5","31.8","32.0","32.6","32.4","31.6","29.4"
"22","1003.4","1008.9","28.2","25.4","85","0.4","300","4.5","130","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"23","1003.5","1009.0","28.3","24.9","82","1.1","140","5.6","150","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"24","1003.7","1009.2","27.9","25.5","87","2.2","150","5.4","160","T","0.1","--","0.00","--","0","--","--","--","--","--","--","--","--"
