"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount","TxSoil0cm","TxSoil5cm","TxSoil10cm","TxSoil20cm","TxSoil30cm","TxSoil50cm","TxSoil100cm"
"01","1010.4","1016.0","22.9","21.7","93","0.2","0","2.1","330","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"02","1009.9","1015.5","22.6","21.8","95","1.0","360","1.5","40","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"03","1009.7","1015.3","22.4","21.7","96","0.3","40","1.7","340","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"04","1009.5","1015.1","22.4","21.6","95","1.2","340","2.5","340","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"05","1009.3","1014.9","22.6","21.8","95","0.6","90","2.4","330","0.0","0.0","--","0.00","--","0","--","25.6","26.6","26.8","27.8","28.3","28.6","29.8"
"06","1010.1","1015.7","23.0","20.9","88","1.2","350","3.6","340","0.0","0.0","0.0","0.00","--","0","--","--","--","--","--","--","--","--"
"07","1010.7","1016.3","23.0","19.8","82","1.9","350","3.8","360","0.0","0.0","0.0","0.05","--","0","--","--","--","--","--","--","--","--"
"08","1011.5","1017.1","23.3","19.9","81","1.6","360","3.4","340","0.0","0.0","0.0","0.16","50.0","0","10.0","--","--","--","--","--","--","--"
"09","1012.0","1017.6","23.6","19.8","79","2.0","10","3.8","10","0.0","0.0","0.0","0.32","50.0","1","10.0","25.8","26.3","26.6","27.5","28.1","28.6","29.8"
"10","1011.6","1017.2","24.8","20.3","76","1.9","360","4.5","30","0.0","0.0","0.0","0.64","--","2","--","--","--","--","--","--","--","--"
"11","1010.7","1016.3","26.1","20.7","72","1.5","20","4.4","20","0.0","0.0","0.0","1.27","45.0","4","10.0","--","--","--","--","--","--","--"
"12","1010.0","1015.5","26.9","21.0","70","1.5","340","3.9","360","0.0","0.0","0.0","1.57","--","5","--","--","--","--","--","--","--","--"
"13","1008.9","1014.4","27.5","20.8","67","2.2","10","4.7","290","0.0","0.0","0.0","1.54","--","5","--","--","--","--","--","--","--","--"
"14","1008.2","1013.7","28.1","21.4","67","1.1","330","3.9","20","0.0","0.0","0.1","1.46","43.0","4","10.0","27.9","27.1","27.4","27.6","27.9","28.5","29.8"
"15","1008.1","1013.6","27.7","21.3","68","2.1","340","5.5","340","0.0","0.0","0.1","1.00","--","2","--","--","--","--","--","--","--","--"
"16","1008.4","1013.9","27.1","20.7","68","3.0","360","6.7","360","0.0","0.0","0.3","0.78","--","1","--","--","--","--","--","--","--","--"
"17","1009.0","1014.6","25.4","20.4","74","3.0","350","6.8","350","0.0","0.0","0.4","0.35","40.0","0","3.0","--","--","--","--","--","--","--"
"18","1009.5","1015.1","24.2","20.3","79","2.4","340","7.3","360","0.0","0.0","0.0","0.01","--","0","--","--","--","--","--","--","--","--"
"19","1010.2","1015.8","23.3","20.3","83","2.0","340","5.0","350","0.0","0.0","0.0","0.00","--","0","--","--","--","--","--","--","--","--"
"20","1010.8","1016.4","22.8","20.2","85","2.1","340","4.4","320","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"21","1011.3","1016.9","22.6","19.8","84","1.9","360","4.2","350","0.0","0.0","--","0.00","--","0","--","25.1","26.8","27.1","27.9","28.1","28.5","29.8"
"22","1011.6","1017.2","22.5","19.9","85","1.3","350","3.7","340","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"23","1011.4","1017.0","22.4","19.6","84","0.9","360","2.3","340","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"24","1011.1","1016.7","22.1","19.3","84","1.5","350","3.0","350","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
