"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount","TxSoil0cm","TxSoil5cm","TxSoil10cm","TxSoil20cm","TxSoil30cm","TxSoil50cm","TxSoil100cm"
"01","1004.6","1010.1","26.2","26.0","99","0.8","120","1.7","90","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"02","1004.3","1009.8","26.0","25.8","99","1.3","140","2.3","110","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"03","1004.2","1009.7","25.8","25.6","99","1.3","130","2.0","120","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"04","1004.0","1009.5","25.6","25.4","99","1.2","160","2.3","110","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"05","1004.0","1009.5","25.5","25.3","99","0.9","230","1.8","130","0.0","0.0","--","0.00","--","0","--","24.4","28.4","28.5","29.4","29.7","29.8","28.6"
"06","1004.1","1009.6","25.7","25.5","99","1.4","100","2.7","100","0.0","0.0","0.2","0.06","--","0","--","--","--","--","--","--","--","--"
"07","1004.7","1010.2","28.1","27.8","98","0.1","0","2.5","120","0.0","0.0","1.0","0.48","--","0","--","--","--","--","--","--","--","--"
"08","1004.8","1010.3","29.8","27.2","86","0.1","0","2.1","80","0.0","0.0","1.0","1.28","50.0","2","3.0","--","--","--","--","--","--","--"
"09","1004.9","1010.3","31.0","26.3","76","1.2","250","2.8","270","0.0","0.0","1.0","2.10","55.0","5","3.0","26.3","28.6","28.6","29.2","29.5","29.8","28.6"
"10","1004.9","1010.3","31.8","24.7","66","1.5","210","4.2","230","0.0","0.0","1.0","2.85","--","9","--","--","--","--","--","--","--","--"
"11","1004.7","1010.1","33.0","25.0","63","2.7","220","7.1","220","0.0","0.0","1.0","3.31","60.0","12","2.0","--","--","--","--","--","--","--"
"12","1004.6","1010.0","34.1","25.5","61","2.4","210","7.3","220","0.0","0.0","0.9","3.59","--","14","--","--","--","--","--","--","--","--"
"13","1004.4","1009.8","34.0","26.2","64","3.2","250","7.1","250","0.0","0.0","0.5","2.44","--","10","--","--","--","--","--","--","--","--"
"14","1004.2","1009.6","33.4","27.2","70","3.1","240","8.5","260","0.0","0.0","0.1","1.72","60.0","7","7.0","28.8","31.2","31.5","30.1","29.6","29.8","28.6"
"15","1003.4","1008.8","33.3","26.1","66","3.5","240","8.9","280","0.0","0.0","0.7","2.82","--","8","--","--","--","--","--","--","--","--"
"16","1003.7","1009.1","31.8","26.4","73","2.1","240","8.9","270","0.0","0.0","0.3","1.34","--","3","--","--","--","--","--","--","--","--"
"17","1003.7","1009.1","31.7","25.6","70","3.0","220","6.5","270","0.0","0.0","0.4","0.77","50.0","1","9.0","--","--","--","--","--","--","--"
"18","1004.2","1009.6","30.6","26.1","77","1.9","230","7.7","240","0.0","0.0","0.1","0.23","--","0","--","--","--","--","--","--","--","--"
"19","1004.7","1010.2","29.6","26.6","84","1.4","180","4.6","210","0.0","0.0","0.0","0.02","--","0","--","--","--","--","--","--","--","--"
"20","1004.9","1010.4","29.3","27.1","88","1.1","160","2.9","170","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"21","1005.6","1011.1","28.6","27.2","92","0.4","180","2.6","150","0.0","0.0","--","0.00","--","0","--","27.4","30.8","30.9","30.9","30.4","29.9","28.6"
"22","1005.9","1011.4","28.1","27.0","94","0.9","180","2.2","140","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"23","1006.1","1011.6","27.8","26.6","93","0.8","180","2.1","150","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"24","1005.8","1011.3","27.7","26.3","92","1.2","130","2.6","120","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
