"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount","TxSoil0cm","TxSoil5cm","TxSoil10cm","TxSoil20cm","TxSoil30cm","TxSoil50cm","TxSoil100cm"
"01","999.6","1005.1","24.4","22.8","91","2.4","10","7.0","360","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"02","999.3","1004.8","24.1","23.3","95","2.4","350","4.5","350","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"03","999.0","1004.5","24.0","23.5","97","2.0","20","5.1","350","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"04","998.9","1004.4","24.2","23.4","95","2.7","10","5.6","20","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"05","998.8","1004.3","24.3","23.3","94","3.4","10","6.6","360","0.0","0.0","--","0.00","--","0","--","26.5","27.7","28.1","29.4","30.0","30.7","30.9"
"06","998.8","1004.3","24.6","22.9","90","2.6","10","6.2","360","0.0","0.0","0.0","0.00","--","0","--","--","--","--","--","--","--","--"
"07","999.2","1004.7","24.9","23.5","92","2.2","360","6.3","360","0.0","0.0","0.0","0.17","--","0","--","--","--","--","--","--","--","--"
"08","999.9","1005.4","25.9","23.0","84","3.5","20","8.4","30","0.0","0.0","0.0","0.56","60.0","1","10.0","--","--","--","--","--","--","--"
"09","1000.3","1005.8","26.2","23.3","84","4.3","10","9.4","10","0.0","0.0","0.0","0.72","60.0","2","10.0","27.3","27.6","27.9","29.1","29.7","30.6","30.9"
"10","1000.3","1005.8","26.4","24.1","87","4.2","360","10.3","10","0.0","0.0","0.0","0.93","--","3","--","--","--","--","--","--","--","--"
"11","1000.0","1005.5","26.5","24.0","86","3.7","10","9.4","340","T","0.1","0.0","0.80","60.0","3","10.0","--","--","--","--","--","--","--"
"12","999.2","1004.7","26.6","23.9","85","4.6","10","9.6","360","0.0","0.0","0.0","0.92","--","3","--","--","--","--","--","--","--","--"
"13","998.8","1004.3","26.3","24.0","87","5.8","10","13.2","360","0.0","0.0","0.0","0.65","--","2","--","--","--","--","--","--","--","--"
"14","998.3","1003.8","26.4","24.1","87","4.4","10","13.1","340","0.0","0.0","0.0","0.64","40.0","2","10.0","27.4","27.9","28.3","29.1","29.6","30.4","30.9"
"15","998.4","1003.9","26.3","24.3","89","4.2","360","11.9","50","0.0","0.0","0.0","0.51","--","1","--","--","--","--","--","--","--","--"
"16","998.7","1004.2","26.4","24.6","90","3.4","360","9.5","360","T","0.1","0.0","0.36","--","1","--","--","--","--","--","--","--","--"
"17","999.2","1004.7","26.2","24.1","88","4.2","360","8.4","350","T","0.1","0.0","0.27","50.0","0","10.0","--","--","--","--","--","--","--"
"18","999.9","1005.4","25.8","23.7","88","2.8","350","8.2","350","0.0","0.0","0.0","0.04","--","0","--","--","--","--","--","--","--","--"
"19","1000.9","1006.4","25.3","23.5","90","2.1","350","5.5","360","0.0","0.0","0.0","0.00","--","0","--","--","--","--","--","--","--","--"
"20","1002.4","1007.9","25.2","23.3","89","1.6","340","5.9","10","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"21","1003.2","1008.7","24.8","22.7","88","2.0","360","4.5","10","0.0","0.0","--","0.00","--","0","--","26.6","27.6","28.0","29.0","29.5","30.2","30.9"
"22","1003.9","1009.4","24.5","22.6","89","1.6","330","3.9","350","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"23","1004.1","1009.7","24.0","22.6","92","1.1","350","3.4","340","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"24","1004.5","1010.1","24.2","23.0","93","1.4","330","3.1","340","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
