"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount","TxSoil0cm","TxSoil5cm","TxSoil10cm","TxSoil20cm","TxSoil30cm","TxSoil50cm","TxSoil100cm"
"01","1002.5","1008.0","26.1","25.6","97","0.5","220","1.7","260","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"02","1002.1","1007.6","26.0","25.5","97","0.3","220","1.8","230","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"03","1001.6","1007.1","25.7","25.2","97","1.5","350","2.4","340","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"04","1001.4","1006.9","25.5","25.2","98","0.1","0","2.1","360","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"05","1001.7","1007.2","25.3","24.8","97","2.1","330","3.6","320","0.0","0.0","--","0.00","--","0","--","27.8","28.5","28.7","29.4","29.7","30.0","30.6"
"06","1002.5","1008.0","25.3","24.8","97","0.8","340","3.2","360","0.0","0.0","0.0","0.00","--","0","--","--","--","--","--","--","--","--"
"07","1003.4","1008.9","25.5","25.3","99","1.3","360","3.1","340","0.0","0.0","0.0","0.05","--","0","--","--","--","--","--","--","--","--"
"08","1004.2","1009.7","24.8","23.9","95","2.0","330","4.2","350","0.0","0.0","0.0","0.20","35.0","0","10.0","--","--","--","--","--","--","--"
"09","1004.7","1010.2","24.9","24.4","97","1.8","340","3.6","360","T","0.1","0.0","0.41","20.0","1","10.0","27.8","28.2","28.4","29.2","29.5","30.0","30.6"
"10","1004.5","1010.0","24.8","24.1","96","2.6","340","4.7","350","0.0","0.0","0.0","0.61","--","2","--","--","--","--","--","--","--","--"
"11","1004.0","1009.5","25.3","25.0","98","2.6","340","4.5","360","0.0","0.0","0.0","0.46","40.0","2","10.0","--","--","--","--","--","--","--"
"12","1003.4","1008.9","25.7","24.8","95","1.8","350","4.6","340","0.0","0.0","0.0","0.48","--","2","--","--","--","--","--","--","--","--"
"13","1002.5","1008.0","26.3","23.8","86","2.1","350","5.6","320","0.0","0.0","0.0","0.57","--","2","--","--","--","--","--","--","--","--"
"14","1001.8","1007.3","26.7","23.0","80","3.1","350","5.7","360","0.0","0.0","0.0","0.84","50.0","3","10.0","28.5","28.3","28.5","29.1","29.4","29.9","30.6"
"15","1001.7","1007.2","27.5","23.1","77","3.1","360","6.8","20","0.0","0.0","0.2","1.10","--","2","--","--","--","--","--","--","--","--"
"16","1001.8","1007.3","26.7","22.3","77","2.5","350","6.4","360","0.0","0.0","0.3","0.87","--","1","--","--","--","--","--","--","--","--"
"17","1002.1","1007.6","25.7","21.8","79","3.4","360","6.8","360","0.0","0.0","0.0","0.18","50.0","0","8.0","--","--","--","--","--","--","--"
"18","1002.4","1007.9","25.0","21.7","82","3.4","350","7.5","360","0.0","0.0","0.0","0.01","--","0","--","--","--","--","--","--","--","--"
"19","1003.2","1008.7","24.6","21.9","85","2.7","350","7.5","340","0.0","0.0","0.0","0.00","--","0","--","--","--","--","--","--","--","--"
"20","1003.9","1009.4","24.5","22.0","86","1.6","360","5.6","360","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"21","1004.5","1010.1","24.5","22.2","87","1.1","10","3.7","350","0.0","0.0","--","0.00","--","0","--","27.0","28.0","28.3","29.1","29.4","29.9","30.6"
"22","1004.6","1010.2","24.4","22.3","88","1.2","10","2.9","10","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"23","1004.1","1009.7","24.3","22.2","88","1.2","360","2.8","350","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"24","1003.7","1009.3","24.2","22.3","89","1.0","340","3.1","360","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
