"觀測時間(hour)","測站氣壓(hPa)","海平面氣壓(hPa)","氣溫(℃)","露點溫度(℃)","相對溼度(%)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","降水量(mm)","降水時數(h)","日照時數(h)","全天空日射量(MJ/㎡)","能見度(km)","紫外線指數","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"ObsTime","StnPres","SeaPres","Temperature","Td dew point","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb","UVI","Cloud Amount","TxSoil0cm","TxSoil5cm","TxSoil10cm","TxSoil20cm","TxSoil30cm","TxSoil50cm","TxSoil100cm"
"01","996.9","1002.4","25.4","24.9","97","0.8","20","1.8","20","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"02","996.2","1001.7","25.9","24.1","90","1.4","100","4.7","80","T","0.1","--","0.00","--","0","--","--","--","--","--","--","--","--"
"03","995.4","1000.9","25.6","24.7","95","2.2","60","3.5","40","T","0.1","--","0.00","--","0","--","--","--","--","--","--","--","--"
"04","995.1","1000.6","25.8","25.1","96","1.4","110","3.5","50","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"05","995.5","1001.0","25.8","25.1","96","0.5","350","3.0","10","0.0","0.0","--","0.00","--","0","--","28.4","29.6","29.8","31.0","31.4","31.3","31.2"
"06","996.0","1001.5","25.7","25.4","98","0.8","180","1.6","180","0.0","0.0","0.0","0.01","--","0","--","--","--","--","--","--","--","--"
"07","996.5","1002.0","26.1","25.6","97","0.3","260","2.2","280","0.0","0.0","0.0","0.15","--","0","--","--","--","--","--","--","--","--"
"08","997.0","1002.5","27.4","25.2","88","1.0","60","2.6","100","0.0","0.0","0.0","0.59","50.0","1","8.0","--","--","--","--","--","--","--"
"09","997.1","1002.6","27.5","25.9","91","0.2","0","2.4","50","0.0","0.0","0.1","0.74","60.0","2","3.0","29.3","29.5","29.7","30.7","31.1","31.3","31.2"
"10","997.2","1002.6","30.0","24.9","74","0.9","120","2.4","160","0.0","0.0","0.5","2.05","--","6","--","--","--","--","--","--","--","--"
"11","996.7","1002.1","30.2","23.4","67","0.5","280","3.5","260","0.0","0.0","0.9","3.11","60.0","9","5.0","--","--","--","--","--","--","--"
"12","996.3","1001.8","26.0","25.5","97","4.1","40","7.5","80","4.5","0.4","0.3","1.62","--","6","--","--","--","--","--","--","--","--"
"13","995.3","1000.8","26.4","25.9","97","1.4","120","6.3","30","0.5","0.4","0.0","0.85","--","3","--","--","--","--","--","--","--","--"
"14","995.5","1001.0","24.7","24.5","99","2.8","190","7.6","170","2.0","0.7","0.0","0.24","5.0","1","10.0","29.2","30.6","31.0","31.1","31.0","31.2","31.2"
"15","996.5","1002.0","24.5","24.3","99","0.5","220","6.9","200","0.5","0.3","0.0","0.23","--","1","--","--","--","--","--","--","--","--"
"16","996.1","1001.6","24.6","24.1","97","1.3","110","2.7","170","0.0","0.0","0.0","0.40","--","1","--","--","--","--","--","--","--","--"
"17","995.5","1001.0","25.6","24.6","94","0.5","20","3.0","60","0.0","0.0","0.3","0.52","60.0","1","2.0","--","--","--","--","--","--","--"
"18","995.1","1000.6","25.3","24.6","96","0.6","60","2.3","130","0.0","0.0","0.4","0.17","--","0","--","--","--","--","--","--","--","--"
"19","995.9","1001.4","24.8","24.5","98","1.9","330","3.4","330","0.0","0.0","0.0","0.00","--","0","--","--","--","--","--","--","--","--"
"20","996.3","1001.8","24.5","24.3","99","0.3","290","2.7","330","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"21","996.7","1002.2","24.2","24.0","99","0.2","0","1.3","190","0.0","0.0","--","0.00","--","0","--","28.1","29.6","29.9","30.9","31.1","31.1","31.2"
"22","996.5","1002.0","23.7","23.5","99","0.8","110","1.9","100","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"23","996.2","1001.7","23.7","23.5","99","0.1","0","0.8","140","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
"24","996.0","1001.5","23.4","23.2","99","0.6","160","1.4","140","0.0","0.0","--","0.00","--","0","--","--","--","--","--","--","--","--"
