Date,kpt,Temperature,Humidity,Rain,day_week,Hour,label,pv,use
2024/7/12,604.5,28.5,86,0,5,0,63,0,604.5
2024/7/12,614.5,28.3,85,0,5,1,63,0,614.5
2024/7/12,610.25,27.9,86,0,5,2,63,0,610.25
2024/7/12,595.25,28,85,0,5,3,63,0,595.25
2024/7/12,603.25,27.9,86,0,5,4,63,0,603.25
2024/7/12,432.75,27.9,87,0,5,5,63,7,439.75
2024/7/12,299.75,28.2,86,0,5,6,63,57,356.75
2024/7/12,223.5,29.4,77,0,5,7,63,144,367.5
2024/7/12,187.75,30.7,70,0,5,8,63,252,439.75
2024/7/12,102.25,31.6,67,0,5,9,63,358,460.25
2024/7/12,-86.75,32.2,64,0,5,10,63,419,332.25
2024/7/12,8.75,32.7,64,0,5,11,63,356,364.75
2024/7/12,-21,33.7,64,0,5,12,63,372,351
2024/7/12,-56.5,33.7,65,0,5,13,63,388,331.5
2024/7/12,123.75,34.1,60,0,5,14,63,367,490.75
2024/7/12,299.75,33.3,66,0,5,15,63,276,575.75
2024/7/12,353.25,32.8,65,0,5,16,63,200,553.25
2024/7/12,480.5,32.4,64,0,5,17,63,51,531.5
2024/7/12,464,31.4,70,0,5,18,63,8,472
2024/7/12,473.25,31.1,72,0,5,19,63,0,473.25
2024/7/12,460.25,30.8,75,0,5,20,63,0,460.25
2024/7/12,449,30.7,76,0,5,21,63,0,449
2024/7/12,453.75,30.5,75,0,5,22,63,0,453.75
2024/7/12,450.75,30.1,78,0,5,23,63,0,450.75
2024/7/13,626,30,79,0,6,0,62,0,626
2024/7/13,618.25,29.7,81,0,6,1,62,0,618.25
2024/7/13,631,29.3,86,0,6,2,62,0,631
2024/7/13,596.5,29.2,86,0,6,3,62,0,596.5
2024/7/13,585,29,86,0,6,4,62,0,585
2024/7/13,426.75,28.9,86,0,6,5,62,7,433.75
2024/7/13,298.5,29,86,0,6,6,62,63,361.5
2024/7/13,212.5,30.1,78,0,6,7,62,175,387.5
2024/7/13,138,31.2,72,0,6,8,62,255,393
2024/7/13,63,32.3,66,0,6,9,62,348,411
2024/7/13,-114.75,32.6,67,0,6,10,62,363,248.25
2024/7/13,112.75,32.8,69,0,6,11,62,338,450.75
2024/7/13,193.75,32.9,69,0,6,12,62,247,440.75
2024/7/13,81.25,33.1,67,0,6,13,62,375,456.25
2024/7/13,-116,33.2,65,0,6,14,62,372,256
2024/7/13,-0.5,33.2,63,0,6,15,62,259,258.5
2024/7/13,175.75,32.8,62,0,6,16,62,91,266.75
2024/7/13,320.25,31.4,64,0,6,17,62,34,354.25
2024/7/13,408.75,30.5,64,0,6,18,62,10,418.75
2024/7/13,449,29.6,64,0,6,19,62,0,449
2024/7/13,426.25,29.9,66,0,6,20,62,0,426.25
2024/7/13,420.25,29.5,68,0,6,21,62,0,420.25
2024/7/13,418.5,29.2,70,0,6,22,62,0,418.5
2024/7/13,405.25,29.3,69,0,6,23,62,0,405.25
2024/7/14,618.5,29,70,0,0,0,62,0,618.5
2024/7/14,594.75,28.8,70,0,0,1,62,0,594.75
2024/7/14,546.25,28.6,66,0,0,2,62,0,546.25
2024/7/14,374,28.5,63,0,0,3,62,0,374
2024/7/14,376.75,27.7,68,0,0,4,62,0,376.75
2024/7/14,328.5,27.7,68,0,0,5,62,6,334.5
2024/7/14,295.5,28.3,63,0,0,6,62,57,352.5
2024/7/14,198.25,29.9,58,0,0,7,62,167,365.25
2024/7/14,117.25,31.6,55,0,0,8,62,255,372.25
2024/7/14,56,32.7,55,0,0,9,62,346,402
2024/7/14,58.25,33.4,54,0,0,10,62,348,406.25
2024/7/14,-33.5,34.1,54,0,0,11,62,443,409.5
2024/7/14,21.25,34,56,0,0,12,62,426,447.25
2024/7/14,-5.75,33.7,56,0,0,13,62,430,424.25
2024/7/14,98.25,34.4,54,0,0,14,62,351,449.25
2024/7/14,198.25,34.2,55,0,0,15,62,281,479.25
2024/7/14,296.5,33.9,56,0,0,16,62,153,449.5
2024/7/14,362.25,33,61,0,0,17,62,74,436.25
2024/7/14,459.5,32.4,65,0,0,18,62,11,470.5
2024/7/14,456.25,31.9,67,0,0,19,62,0,456.25
2024/7/14,453,31.5,70,0,0,20,62,0,453
2024/7/14,479.25,31.1,72,0,0,21,62,0,479.25
2024/7/14,459,30.8,73,0,0,22,62,0,459
2024/7/14,428.5,30.8,74,0,0,23,62,0,428.5
2024/7/15,437.75,30.6,73,0,1,0,64,0,437.75
2024/7/15,449,30.5,72,0,1,1,64,0,449
2024/7/15,469,29.6,78,0,1,2,64,0,469
2024/7/15,564,29.4,78,0,1,3,64,0,564
2024/7/15,517.75,29,78,0,1,4,64,0,517.75
2024/7/15,483.25,29.1,78,0,1,5,64,5,488.25
2024/7/15,339.75,29.2,78,0,1,6,64,42,381.75
2024/7/15,275.5,29.8,75,0,1,7,64,105,380.5
2024/7/15,248.75,30.9,70,0,1,8,64,249,497.75
2024/7/15,358.5,32.4,66,0,1,9,64,267,625.5
2024/7/15,172.75,32.5,68,0,1,10,64,370,542.75
2024/7/15,103.25,33.3,62,0,1,11,64,440,543.25
2024/7/15,214.5,33.7,60,0,1,12,64,385,599.5
2024/7/15,210.25,33.8,60,0,1,13,64,386,596.25
2024/7/15,253.75,33.8,57,0,1,14,64,353,606.75
2024/7/15,421.5,33.9,57,0,1,15,64,273,694.5
2024/7/15,526.25,34.3,54,0,1,16,64,185,711.25
2024/7/15,528.25,33.6,61,0,1,17,64,75,603.25
2024/7/15,537.75,32.2,72,0,1,18,64,8,545.75
2024/7/15,564.5,31,77,0,1,19,64,0,564.5
2024/7/15,538.5,30.5,79,0,1,20,64,0,538.5
2024/7/15,487,29.8,69,0,1,21,64,0,487
2024/7/15,466.5,29.5,69,0,1,22,64,0,466.5
2024/7/15,440.5,29.7,69,0,1,23,64,0,440.5
2024/7/16,586,29.5,71,0,2,0,64,0,586
2024/7/16,582.5,29,73,0,2,1,64,0,582.5
2024/7/16,540.25,28.8,73,0,2,2,64,0,540.25
2024/7/16,555.5,28.7,76,0,2,3,64,0,555.5
2024/7/16,517.75,28.5,77,0,2,4,64,0,517.75
2024/7/16,488.5,28.3,77,0,2,5,64,6,494.5
2024/7/16,326.5,28.4,77,0,2,6,64,53,379.5
2024/7/16,227,30,72,0,2,7,64,161,388
2024/7/16,222.75,31.7,67,0,2,8,64,266,488.75
2024/7/16,291.5,32.5,63,0,2,9,64,322,613.5
2024/7/16,201.5,33.7,61,0,2,10,64,360,561.5
2024/7/16,238.5,33.2,64,0,2,11,64,332,570.5
2024/7/16,170.75,33.6,62,0,2,12,64,422,592.75
2024/7/16,209,33.6,62,0,2,13,64,413,622
2024/7/16,326.5,33.9,63,0,2,14,64,370,696.5
2024/7/16,470,33.8,61,0,2,15,64,309,779
2024/7/16,513.5,33.6,59,0,2,16,64,225,738.5
2024/7/16,565.25,33.1,62,0,2,17,64,65,630.25
2024/7/16,558.5,32.9,61,0,2,18,64,21,579.5
2024/7/16,563.25,30.3,70,0,2,19,64,0,563.25
2024/7/16,537,30.6,65,0,2,20,64,0,537
2024/7/16,511.25,29.5,73,0,2,21,64,0,511.25
2024/7/16,471,29.5,73,0,2,22,64,0,471
2024/7/16,445.5,29.3,72,0,2,23,64,0,445.5
2024/7/17,595,29.2,72,0,3,0,64,0,595
2024/7/17,586,29,72,0,3,1,64,0,586
2024/7/17,584,28.4,73,0,3,2,64,0,584
2024/7/17,523,28.5,74,0,3,3,64,0,523
2024/7/17,532.75,28.2,74,0,3,4,64,0,532.75
2024/7/17,489.25,28.1,73,0,3,5,64,5,494.25
2024/7/17,329,28.3,71,0,3,6,64,50,379
2024/7/17,241.75,29.5,67,0,3,7,64,153,394.75
2024/7/17,235,31.4,64,0,3,8,64,263,498
2024/7/17,281.75,32.6,63,0,3,9,64,344,625.75
2024/7/17,187.5,33.4,59,0,3,10,64,346,533.5
2024/7/17,211.75,33.6,61,0,3,11,64,348,559.75
2024/7/17,239.5,33.7,64,0,3,12,64,341,580.5
2024/7/17,240.75,33.5,65,0,3,13,64,333,573.75
2024/7/17,332,33.5,67,0,3,14,64,303,635
2024/7/17,525.5,33,68,0,3,15,64,216,741.5
2024/7/17,658.25,32.9,68,0,3,16,64,43,701.25
2024/7/17,577.5,31.9,73,0,3,17,64,12,589.5
2024/7/17,586.5,31.4,75,0,3,18,64,3,589.5
2024/7/17,544.5,27.5,87,0,3,19,64,0,544.5
2024/7/17,503.75,27.1,88,1,3,20,64,0,503.75
2024/7/17,477.25,26.1,88,1,3,21,64,0,477.25
2024/7/17,451.75,27.7,80,0,3,22,64,0,451.75
2024/7/17,424.5,28.3,81,0,3,23,64,0,424.5
2024/7/18,605,26.9,89,0,4,0,64,0,605
2024/7/18,569.5,27.5,84,0,4,1,64,0,569.5
2024/7/18,572.25,27.8,78,0,4,2,64,0,572.25
2024/7/18,548,27.6,79,0,4,3,64,0,548
2024/7/18,554.25,27.3,77,0,4,4,64,0,554.25
2024/7/18,494,27.6,75,0,4,5,64,4,498
2024/7/18,331.5,27.7,73,0,4,6,64,52,383.5
2024/7/18,230.75,28.9,70,0,4,7,64,172,402.75
2024/7/18,277.25,30.8,65,0,4,8,64,273,550.25
2024/7/18,268.5,32.3,63,0,4,9,64,335,603.5
2024/7/18,122.75,33.2,61,0,4,10,64,405,527.75
2024/7/18,197.25,33.4,62,0,4,11,64,362,559.25
2024/7/18,168,33.5,63,0,4,12,64,414,582
2024/7/18,163.5,33.7,62,0,4,13,64,406,569.5
2024/7/18,266,33.4,62,0,4,14,64,364,630
2024/7/18,431.25,33.5,62,0,4,15,64,293,724.25
2024/7/18,514.25,33.1,65,0,4,16,64,178,692.25
2024/7/18,471.75,32.4,70,0,4,17,64,90,561.75
2024/7/18,494.5,31.9,72,0,4,18,64,26,520.5
2024/7/18,525.25,31.6,74,0,4,19,64,0,525.25
2024/7/18,519,31.2,76,0,4,20,64,0,519
2024/7/18,491.25,31.2,76,0,4,21,64,0,491.25
2024/7/18,477.5,31.1,77,0,4,22,64,0,477.5
2024/7/18,448.5,31,79,0,4,23,64,0,448.5
2024/7/19,587.75,30.2,80,0,5,0,63,0,587.75
2024/7/19,559.25,30.1,86,0,5,1,63,0,559.25
2024/7/19,564.75,30,88,0,5,2,63,0,564.75
2024/7/19,550.25,29.8,88,0,5,3,63,0,550.25
2024/7/19,529.75,29.5,86,0,5,4,63,0,529.75
2024/7/19,493.75,29.2,83,0,5,5,63,9,502.75
2024/7/19,316.25,29.2,79,0,5,6,63,52,368.25
2024/7/19,235.25,30.3,75,0,5,7,63,138,373.25
2024/7/19,276.75,31.4,73,0,5,8,63,183,459.75
2024/7/19,241.75,32.6,68,0,5,9,63,261,502.75
2024/7/19,71.25,32.4,68,0,5,10,63,347,418.25
2024/7/19,116.5,32.3,68,0,5,11,63,318,434.5
2024/7/19,120,33,66,0,5,12,63,326,446
2024/7/19,126.5,33.7,65,0,5,13,63,313,439.5
2024/7/19,213.75,33.6,64,0,5,14,63,305,518.75
2024/7/19,394.5,33.2,70,0,5,15,63,244,638.5
2024/7/19,520.5,32.7,71,0,5,16,63,94,614.5
2024/7/19,512,32.2,72,0,5,17,63,36,548
2024/7/19,490.25,31.7,74,0,5,18,63,11,501.25
2024/7/19,498.25,31,78,0,5,19,63,0,498.25
2024/7/19,501.5,30.9,77,0,5,20,63,0,501.5
2024/7/19,478.5,30.9,78,0,5,21,63,0,478.5
2024/7/19,477,30.9,79,0,5,22,63,0,477
2024/7/19,440.5,30.9,81,0,5,23,63,0,440.5
2024/7/20,573.75,30.5,82,0,6,0,63,0,573.75
2024/7/20,550,30.3,86,0,6,1,63,0,550
2024/7/20,544.25,30.3,87,0,6,2,63,0,544.25
2024/7/20,529.75,30.1,87,0,6,3,63,0,529.75
2024/7/20,510.5,30.1,87,0,6,4,63,0,510.5
2024/7/20,487,30.1,87,0,6,5,63,6,493
2024/7/20,321.25,29.7,89,0,6,6,63,56,377.25
2024/7/20,221.5,30.1,87,0,6,7,63,154,375.5
2024/7/20,184,31.1,77,0,6,8,63,218,402
2024/7/20,238,31.7,76,0,6,9,63,195,433
2024/7/20,202.25,32.3,74,0,6,10,63,119,321.25
2024/7/20,195.75,32.8,71,0,6,11,63,303,498.75
2024/7/20,182.75,33,70,0,6,12,63,347,529.75
2024/7/20,137.5,33.2,69,0,6,13,63,384,521.5
2024/7/20,21.25,33.1,69,0,6,14,63,374,395.25
2024/7/20,136.75,33,69,0,6,15,63,297,433.75
2024/7/20,231,32.9,70,0,6,16,63,192,423
2024/7/20,363.25,32.3,71,0,6,17,63,72,435.25
2024/7/20,463.5,32,73,0,6,18,63,9,472.5
2024/7/20,464.5,31.6,73,0,6,19,63,0,464.5
2024/7/20,459,31.8,71,0,6,20,63,0,459
2024/7/20,480.25,32,70,0,6,21,63,0,480.25
2024/7/20,440,31.4,76,0,6,22,63,0,440
2024/7/20,406.25,30.6,85,0,6,23,63,0,406.25
2024/7/21,534.75,30.7,82,0,0,0,62,0,534.75
2024/7/21,415,30.2,87,0,0,1,62,0,415
2024/7/21,416.75,29.8,88,0,0,2,62,0,416.75
2024/7/21,395.5,29.5,89,0,0,3,62,0,395.5
2024/7/21,393.25,29.3,89,0,0,4,62,0,393.25
2024/7/21,353.75,29.3,88,0,0,5,62,3,356.75
2024/7/21,318.75,29.2,88,0,0,6,62,45,363.75
2024/7/21,266.75,29.9,86,0,0,7,62,116,382.75
2024/7/21,244.5,30.9,77,0,0,8,62,149,393.5
2024/7/21,219.25,31,79,0,0,9,62,214,433.25
2024/7/21,131.25,33.1,66,0,0,10,62,319,450.25
2024/7/21,46,32.9,68,0,0,11,62,439,485
2024/7/21,41,33.7,65,0,0,12,62,454,495
2024/7/21,63.5,33.4,66,0,0,13,62,428,491.5
2024/7/21,111.75,33.1,68,0,0,14,62,380,491.75
2024/7/21,203.5,33.1,65,0,0,15,62,300,503.5
2024/7/21,268.25,33.3,61,0,0,16,62,230,498.25
2024/7/21,351,33.6,58,0,0,17,62,112,463
2024/7/21,425.5,33.1,59,0,0,18,62,31,456.5
2024/7/21,469,29.7,76,0,0,19,62,0,469
2024/7/21,485.75,29.3,76,0,0,20,62,0,485.75
2024/7/21,457.5,29.6,75,0,0,21,62,0,457.5
2024/7/21,462.25,29.6,75,0,0,22,62,0,462.25
2024/7/21,455.25,29.7,75,0,0,23,62,0,455.25
2024/7/22,435.75,29.1,77,0,1,0,64,0,435.75
2024/7/22,438.25,28.8,79,0,1,1,64,0,438.25
2024/7/22,594.5,28.8,80,0,1,2,64,0,594.5
2024/7/22,558.25,28.4,79,0,1,3,64,0,558.25
2024/7/22,538.5,28.4,78,0,1,4,64,0,538.5
2024/7/22,519.75,28.3,79,0,1,5,64,4,523.75
2024/7/22,353.25,28.4,80,0,1,6,64,50,403.25
2024/7/22,242.25,30.3,73,0,1,7,64,142,384.25
2024/7/22,320.25,31.4,71,0,1,8,64,200,520.25
2024/7/22,283.75,32.2,67,0,1,9,64,343,626.75
2024/7/22,160,33,64,0,1,10,64,389,549
2024/7/22,132.5,33.8,61,0,1,11,64,444,576.5
2024/7/22,131,33.7,61,0,1,12,64,442,573
2024/7/22,170.25,33.8,63,0,1,13,64,416,586.25
2024/7/22,414.75,33.4,65,0,1,14,64,335,749.75
2024/7/22,590,33,68,0,1,15,64,133,723
2024/7/22,496.75,32.7,69,0,1,16,64,161,657.75
2024/7/22,512,31.9,72,0,1,17,64,69,581
2024/7/22,546.5,31.4,75,0,1,18,64,9,555.5
2024/7/22,546,31.3,76,0,1,19,64,0,546
2024/7/22,538,31.1,78,0,1,20,64,0,538
2024/7/22,515.5,30.9,80,0,1,21,64,0,515.5
2024/7/22,488.25,30.8,86,0,1,22,64,0,488.25
2024/7/22,471,30.8,86,0,1,23,64,0,471
2024/7/23,638,30.6,87,0,2,0,64,0,638
2024/7/23,584.5,30.1,89,0,2,1,64,0,584.5
2024/7/23,593,29.9,89,0,2,2,64,0,593
2024/7/23,551.25,29.7,89,0,2,3,64,0,551.25
2024/7/23,536.25,29.6,90,0,2,4,64,0,536.25
2024/7/23,522,29.4,90,0,2,5,64,5,527
2024/7/23,336,29.6,88,0,2,6,64,48,384
2024/7/23,252.5,30.6,80,0,2,7,64,149,401.5
2024/7/23,327,30.9,76,0,2,8,64,184,511
2024/7/23,509.5,31.8,72,0,2,9,64,142,651.5
2024/7/23,411.25,32.7,68,0,2,10,64,130,541.25
2024/7/23,467.5,32.7,69,0,2,11,64,120,587.5
2024/7/23,425.5,32.7,71,0,2,12,64,193,618.5
2024/7/23,368,33.3,70,0,2,13,64,260,628
2024/7/23,364.5,33.5,71,0,2,14,64,258.5,623
2024/7/23,487,34.4,66,0,2,15,64,256.9,743.9
2024/7/23,492.75,35,63,0,2,16,64,255.4,748.15
2024/7/23,535.25,35.8,56,0,2,17,64,253.9,789.15
2024/7/23,538,34.8,58,0,2,18,64,252.3,790.3
2024/7/23,580.25,33.8,60,0,2,19,64,250.8,831.05
2024/7/23,534,32.9,62,0,2,20,64,249.3,783.3
2024/7/23,499.5,32.3,60,0,2,21,64,247.7,747.2
2024/7/23,486.75,30.1,77,0,2,22,64,246.2,732.95
2024/7/23,452.5,29.4,80,0,2,23,64,244.6,697.1
2024/7/24,588.75,29.3,81,0,3,0,64,243.1,831.85
2024/7/24,567.75,27,93,1,3,1,64,241.6,809.35
2024/7/24,571.75,27.1,93,1,3,2,64,240,811.75
2024/7/24,536.75,27.1,93,1,3,3,64,238.5,775.25
2024/7/24,514.25,27.1,94,1,3,4,64,237,751.25
2024/7/24,510,27.3,93,0,3,5,64,235.4,745.4
2024/7/24,362,27.8,92,0,3,6,64,233.9,595.9
2024/7/24,351.5,28.1,94,1,3,7,64,232.4,583.9
2024/7/24,345.5,28.2,93,1,3,8,64,230.8,576.3
2024/7/24,302,29.5,87,0,3,9,64,229.3,531.3
2024/7/24,153.75,29.3,91,0,3,10,64,227.8,381.55
2024/7/24,214.5,30.1,86,0,3,11,64,226.2,440.7
2024/7/24,160.75,28.4,92,1,3,12,64,224.7,385.45
2024/7/24,121.5,28.6,93,1,3,13,64,223.2,344.7
2024/7/24,287.75,29.8,86,0,3,14,64,221.6,509.35
2024/7/24,406.75,28.9,92,0,3,15,64,220.1,626.85
2024/7/24,421.25,28.9,91,1,3,16,64,218.5,639.75
2024/7/24,433.25,28.9,89,0,3,17,64,217,650.25
2024/7/24,445.75,29,90,0,3,18,64,215.5,661.25
2024/7/24,449.25,28.8,92,1,3,19,64,213.9,663.15
2024/7/24,455.5,28.7,93,1,3,20,64,212.4,667.9
2024/7/24,464,28.7,93,0,3,21,64,210.9,674.9
2024/7/24,422.5,28.3,94,1,3,22,64,209.3,631.8
2024/7/24,405,28.2,94,1,3,23,64,207.8,612.8
2024/7/25,555.75,28.6,94,1,4,0,64,206.3,762.05
2024/7/25,536.5,28.3,94,1,4,1,64,204.7,741.2
2024/7/25,399.25,27.9,93,1,4,2,64,203.2,602.45
2024/7/25,396,27.7,93,1,4,3,64,201.7,597.7
2024/7/25,367.5,27.6,93,1,4,4,64,200.1,567.6
2024/7/25,339,27.5,94,1,4,5,64,198.6,537.6
2024/7/25,371,27.6,93,1,4,6,64,197.1,568.1
2024/7/25,348,27.8,92,1,4,7,64,195.5,543.5
2024/7/25,335.5,26.8,95,1,4,8,64,194,529.5
2024/7/25,334.25,26.6,95,1,4,9,64,192.5,526.75
2024/7/25,328.5,26.5,96,1,4,10,64,190.9,519.4
2024/7/25,353.75,26.5,95,1,4,11,64,189.4,543.15
2024/7/25,339.75,26.5,95,1,4,12,64,187.8,527.55
2024/7/25,332.75,26.7,93,1,4,13,64,186.3,519.05
2024/7/25,352.5,26.8,93,1,4,14,64,184.8,537.3
2024/7/25,364.5,27.2,92,1,4,15,64,183.2,547.7
2024/7/25,382.5,27.3,92,1,4,16,64,181.7,564.2
2024/7/25,417.75,25.6,95,1,4,17,64,180.2,597.95
2024/7/25,453.75,25,98,1,4,18,64,178.6,632.35
2024/7/25,461.25,25.6,98,1,4,19,64,177.1,638.35
2024/7/25,450.75,25.4,98,1,4,20,64,175.6,626.35
2024/7/25,433.75,25.4,98,1,4,21,64,174,607.75
2024/7/25,417.5,25.9,98,1,4,22,64,172.5,590
2024/7/25,395,26.1,97,1,4,23,64,171,566
2024/7/26,539.25,26.7,91,1,5,0,62,169.4,708.65
2024/7/26,544.75,27.1,92,1,5,1,62,167.9,712.65
2024/7/26,533.5,27.4,94,1,5,2,62,166.4,699.9
2024/7/26,521.75,28.5,89,0,5,3,62,164.8,686.55
2024/7/26,511.5,28.5,89,0,5,4,62,163.3,674.8
2024/7/26,459.5,26.7,93,1,5,5,62,161.7,621.2
2024/7/26,293,27.3,91,1,5,6,62,160.2,453.2
2024/7/26,215.25,27.6,91,1,5,7,62,158.7,373.95
2024/7/26,189,26.2,92,1,5,8,62,157.1,346.1
2024/7/26,132.5,26.2,92,1,5,9,62,155.6,288.1
2024/7/26,-49,27.5,94,1,5,10,62,154.1,105.1
2024/7/26,-9,28.2,92,0,5,11,62,152.5,143.5
2024/7/26,33.25,28.4,90,0,5,12,62,151,184.25
2024/7/26,45,28.5,88,0,5,13,62,149.5,194.5
2024/7/26,135,26.6,94,1,5,14,62,147.9,282.9
2024/7/26,309.25,26.9,92,1,5,15,62,146.4,455.65
2024/7/26,388.5,26.5,93,1,5,16,62,144.9,533.4
2024/7/26,405.5,26.1,93,1,5,17,62,143.3,548.8
2024/7/26,425.75,25.7,93,1,5,18,62,141.8,567.55
2024/7/26,431,25.3,93,1,5,19,62,140.3,571.3
2024/7/26,429.75,26.3,93,1,5,20,62,138.7,568.45
2024/7/26,418,27.5,85,0,5,21,62,137.2,555.2
2024/7/26,408.5,27.7,85,0,5,22,62,135.6,544.1
2024/7/26,392,26.9,89,0,5,23,62,134.1,526.1
2024/7/27,538.5,29.1,76,0,6,0,62,132.6,671.1
2024/7/27,528.75,29.2,77,0,6,1,62,131,659.75
2024/7/27,529.25,29.2,77,0,6,2,62,129.5,658.75
2024/7/27,515,28.8,80,0,6,3,62,128,643
2024/7/27,498.25,28.7,79,0,6,4,62,126.4,624.65
2024/7/27,454,28.7,81,0,6,5,62,124.9,578.9
2024/7/27,300.25,28.7,81,0,6,6,62,123.4,423.65
2024/7/27,207.25,28.9,78,0,6,7,62,121.8,329.05
2024/7/27,125.5,29.6,76,0,6,8,62,120.3,245.8
2024/7/27,97.5,30.9,72,0,6,9,62,118.8,216.3
2024/7/27,-60,31.4,70,0,6,10,62,117.2,57.2
2024/7/27,64,32.1,68,0,6,11,62,115.7,179.7
2024/7/27,104.25,32.4,68,0,6,12,62,114.2,218.45
2024/7/27,89.75,31.1,76,0,6,13,62,112.6,202.35
2024/7/27,16.75,31.7,73,0,6,14,62,111.1,127.85
2024/7/27,76.75,31.3,72,0,6,15,62,109.5,186.25
2024/7/27,188.5,30.8,72,1,6,16,62,108,296.5
2024/7/27,345.5,30.4,72,0,6,17,62,106.5,452
2024/7/27,367.5,30.2,72,0,6,18,62,104.9,472.4
2024/7/27,366.5,29.7,74,0,6,19,62,103.4,469.9
2024/7/27,359,29.5,77,0,6,20,62,101.9,460.9
2024/7/27,351.5,29.1,81,0,6,21,62,100.3,451.8
2024/7/27,342.25,28.7,86,0,6,22,62,98.8,441.05
2024/7/27,329.25,28.5,88,0,6,23,62,97.3,426.55
2024/7/28,328.5,28.5,88,0,0,0,62,95.7,424.2
2024/7/28,307.5,28.7,87,0,0,1,62,94.2,401.7
2024/7/28,311.25,28.6,86,0,0,2,62,92.7,403.95
2024/7/28,301,28.4,88,0,0,3,62,91.1,392.1
2024/7/28,297.25,28.5,88,0,0,4,62,89.6,386.85
2024/7/28,283,28.5,88,0,0,5,62,88.1,371.1
2024/7/28,245,28.5,91,0,0,6,62,86.5,331.5
2024/7/28,150,29.4,87,0,0,7,62,85,235
2024/7/28,173.25,30.7,76,0,0,8,62,83.5,256.75
2024/7/28,103.5,32,66,0,0,9,62,81.9,185.4
2024/7/28,82,33.3,61,0,0,10,62,80.4,162.4
2024/7/28,36.25,34.1,59,0,0,11,62,78.8,115.05
2024/7/28,51.5,34.1,60,0,0,12,62,77.3,128.8
2024/7/28,-25.5,33.6,61,0,0,13,62,75.8,50.3
2024/7/28,66.25,33.5,61,0,0,14,62,74.2,140.45
2024/7/28,110.5,33.1,61,0,0,15,62,72.7,183.2
2024/7/28,251,32.9,61,0,0,16,62,71.2,322.2
2024/7/28,278,32.2,62,0,0,17,62,69.6,347.6
2024/7/28,353.75,32,64,0,0,18,62,68.1,421.85
2024/7/28,411.75,31.2,70,0,0,19,62,66.6,478.35
2024/7/28,392.5,29.1,79,0,0,20,62,65,457.5
2024/7/28,360.25,28.9,79,0,0,21,62,63.5,423.75
2024/7/28,347.25,29.1,80,0,0,22,62,62,409.25
2024/7/28,318,29.3,86,0,0,23,62,60.4,378.4
2024/7/29,317.75,29.2,86,0,1,0,63,58.9,376.65
2024/7/29,294.25,29,87,0,1,1,63,57.4,351.65
2024/7/29,293.25,28.6,90,0,1,2,63,55.8,349.05
2024/7/29,319,28.4,89,0,1,3,63,54.3,373.3
2024/7/29,321.5,28.3,90,0,1,4,63,52.7,374.2
2024/7/29,312.5,28.5,88,0,1,5,63,51.2,363.7
2024/7/29,299.75,28.6,87,0,1,6,63,49.7,349.45
2024/7/29,239,28.7,87,0,1,7,63,48.1,287.1
2024/7/29,290.5,28.8,87,0,1,8,63,46.6,337.1
2024/7/29,352.5,29.2,85,0,1,9,63,45.1,397.6
2024/7/29,463.5,29.2,86,0,1,10,63,43.5,507
2024/7/29,489,29.3,87,0,1,11,63,42,531
2024/7/29,413.75,28.5,92,1,1,12,63,58,471.75
2024/7/29,348.5,28.7,78,1,1,13,63,151,499.5
2024/7/29,245,29.4,76,1,1,14,63,339,584
2024/7/29,319,30.7,70,0,1,15,63,282,601
2024/7/29,423.75,31.1,74,0,1,16,63,145,568.75
2024/7/29,429,30.5,75,0,1,17,63,92,521
2024/7/29,490.75,30.3,75,0,1,18,63,7,497.75
2024/7/29,521.25,30.1,76,0,1,19,63,0,521.25
2024/7/29,498.25,28.4,88,0,1,20,63,0,498.25
2024/7/29,458.25,28.1,89,0,1,21,63,0,458.25
2024/7/29,412.25,28.1,88,0,1,22,63,0,412.25
2024/7/29,402,28.1,88,0,1,23,63,0,402
2024/7/30,391,28,87,0,2,0,63,0,391
2024/7/30,372.25,28.1,87,0,2,1,63,0,372.25
2024/7/30,359,27.8,87,0,2,2,63,0,359
2024/7/30,344.25,27.5,89,0,2,3,63,0,344.25
2024/7/30,333.5,27.3,90,0,2,4,63,0,333.5
2024/7/30,306.25,27.6,88,0,2,5,63,3,309.25
2024/7/30,280.75,27.9,86,0,2,6,63,47,327.75
2024/7/30,192,29.2,77,0,2,7,63,155,347
2024/7/30,223.25,29.9,74,0,2,8,63,264,487.25
2024/7/30,287,31.1,69,0,2,9,63,317,604
2024/7/30,254.75,31.5,68,0,2,10,63,342,596.75
2024/7/30,360,31.9,66,0,2,11,63,268,628
2024/7/30,328.75,31.9,70,0,2,12,63,318,646.75
2024/7/30,425.5,31.6,70,0,2,13,63,228,653.5
2024/7/30,420,32,68,0,2,14,63,221,641
2024/7/30,596,31.6,67,0,2,15,63,46,642
2024/7/30,559.75,29.8,80,0,2,16,63,8,567.75
2024/7/30,507.75,28.1,93,1,2,17,63,4,511.75
2024/7/30,475.25,26.9,93,1,2,18,63,1,476.25
2024/7/30,455,26.8,94,1,2,19,63,0,455
2024/7/30,428.75,26.9,92,1,2,20,63,0,428.75
2024/7/30,400.75,27.4,91,1,2,21,63,0,400.75
2024/7/30,390.75,27.7,92,1,2,22,63,0,390.75
2024/7/30,387.25,28,94,0,2,23,63,0,387.25
2024/7/31,388,28.2,90,0,3,0,63,0,388
